consumer_id,email_address_age_days,email_domain_label,email_domain_tld_label,email_username_length
2431,,,,
2432,,,,
2433,,,,
2434,606.6313013773148,386.0,17.0,11.0
2435,925.1295159837964,386.0,17.0,11.0
2436,275.2478173148148,386.0,17.0,12.0
2437,,,,
2438,104.9546058101852,472.0,17.0,9.0
2439,464.96307729166665,1100.0,17.0,7.0
2440,735.1964326620372,204.0,46.0,9.0
2442,952.8229648032408,64.0,17.0,8.0
2443,710.6928645601853,386.0,17.0,15.0
2444,1206.1458636574075,386.0,17.0,15.0
2445,1870.3073866550928,386.0,17.0,12.0
2446,0.052275787037037,386.0,17.0,15.0
2447,630.4052847337962,1100.0,17.0,10.0
2448,642.9715923842592,386.0,17.0,9.0
2449,,,,
2450,801.7328974768518,386.0,17.0,15.0
2451,0.0200451157407407,64.0,17.0,8.0
2452,0.0185249421296296,1100.0,17.0,10.0
2453,55.993815902777776,572.0,56.0,10.0
2454,131.52215510416667,386.0,17.0,10.0
2455,36.43617420138889,386.0,17.0,13.0
2456,974.9021510763888,386.0,17.0,13.0
2460,517.1459176620369,386.0,17.0,15.0
2461,553.1531447800926,86.0,46.0,11.0
2463,329.32381721064814,658.0,28.0,16.0
2464,196.2850553935185,577.0,28.0,7.0
2465,33.66614869212963,730.0,17.0,11.0
2466,,,,
2467,1077.0501652083333,386.0,17.0,8.0
2468,,,,
2469,104.54560583333334,386.0,17.0,9.0
2470,1238.281509375,386.0,17.0,14.0
2472,101.8002659375,730.0,17.0,6.0
2473,722.3305462037036,386.0,17.0,14.0
2474,204.96724817129632,386.0,17.0,13.0
2475,168.5237701851852,386.0,17.0,19.0
2476,329.67361625,1034.0,28.0,5.0
2477,106.05147163194444,1100.0,17.0,7.0
2478,0.0283981944444444,386.0,17.0,9.0
2479,3.3871085879629628,472.0,17.0,14.0
2481,448.0858372337962,386.0,17.0,10.0
2482,118.98272425925926,386.0,17.0,12.0
2483,0.0153160069444444,578.0,17.0,14.0
2484,143.2513212037037,1100.0,17.0,14.0
2485,194.03028979166663,386.0,17.0,10.0
2487,685.9898836921296,18.0,17.0,10.0
2488,691.1213925694444,322.0,28.0,15.0
2490,220.85816296296292,824.0,46.0,10.0
2491,348.0070565509259,204.0,46.0,13.0
2492,188.2384973148148,386.0,17.0,8.0
2494,234.1725432407407,1113.0,17.0,12.0
2495,0.0025896180555555,64.0,17.0,15.0
2496,1005.7612258796296,386.0,17.0,16.0
2497,346.8733221180556,386.0,17.0,11.0
2498,656.0630668518519,458.0,17.0,9.0
2499,389.39344797453697,386.0,17.0,11.0
2500,345.30023033564817,386.0,17.0,10.0
2502,341.0108782638889,386.0,17.0,11.0
2503,626.8472150347222,458.0,17.0,6.0
2504,239.7301544212963,730.0,17.0,8.0
2506,0.0053361574074074,64.0,17.0,19.0
2507,,,,
2509,416.9994855208333,386.0,17.0,10.0
2510,376.1927752083333,277.0,46.0,10.0
2511,749.9234371527778,1100.0,17.0,7.0
2512,1206.8960006828704,824.0,46.0,11.0
2513,0.0810172222222222,1100.0,17.0,13.0
2514,508.1435606944444,386.0,17.0,12.0
2515,1443.8419901157406,386.0,17.0,12.0
2516,370.0010930439815,386.0,17.0,17.0
2517,661.1314991319445,386.0,17.0,11.0
2518,333.03087412037036,386.0,17.0,9.0
2519,704.0362695254629,386.0,17.0,8.0
2520,1334.895887025463,1067.0,17.0,5.0
2522,438.35187675925926,386.0,17.0,13.0
2523,330.5460459953704,386.0,17.0,9.0
2524,,,,
2525,668.2278781365741,386.0,17.0,14.0
2526,137.82085460648148,28.0,17.0,13.0
2528,,,,
2529,27.01363564814815,386.0,17.0,18.0
2530,745.1372759027777,1100.0,17.0,13.0
2531,502.1797250578704,1094.0,3.0,11.0
2532,528.4306444560185,1100.0,17.0,12.0
2533,95.03367026620371,1100.0,17.0,10.0
2535,,,,
2538,25.82144446759259,107.0,17.0,14.0
2539,189.13318902777775,1100.0,17.0,9.0
2540,904.9453735185184,386.0,17.0,18.0
2541,184.0292219328704,386.0,17.0,16.0
2542,1026.595496712963,204.0,46.0,6.0
2544,,,,
2545,1232.8302812847223,1100.0,17.0,10.0
2546,290.8996397106482,1100.0,17.0,10.0
2549,347.1133492824074,1119.0,17.0,13.0
2550,515.1332411342594,458.0,17.0,12.0
2551,,,,
2552,1577.60529625,386.0,17.0,17.0
2553,0.4345693055555556,386.0,17.0,9.0
2554,160.38059863425923,1100.0,17.0,11.0
2555,7.796030625,386.0,17.0,9.0
2557,1066.6237525462964,341.0,17.0,8.0
2560,855.6428134606482,1100.0,17.0,8.0
2562,201.08239366898147,1100.0,17.0,17.0
2563,,,,
2564,168.80078236111112,386.0,17.0,13.0
2565,,,,
2566,0.0708080555555555,1100.0,17.0,12.0
2567,475.7944332638888,386.0,17.0,9.0
2568,109.97080880787036,386.0,17.0,13.0
2569,0.2149218402777777,386.0,17.0,6.0
2570,111.34927320601852,386.0,17.0,8.0
2572,497.7442718634259,386.0,17.0,15.0
2573,163.11251041666668,1100.0,17.0,9.0
2574,185.6972891319444,208.0,17.0,8.0
2575,,,,
2576,587.9097781712964,386.0,17.0,13.0
2577,873.8314133912038,386.0,17.0,8.0
2579,1064.7452313194444,386.0,17.0,15.0
2580,191.19510962962963,386.0,17.0,15.0
2582,1536.8048570138887,386.0,17.0,9.0
2583,507.96508640046295,157.0,17.0,4.0
2584,104.04572819444444,472.0,17.0,13.0
2587,,,,
2588,0.0074822800925925,1100.0,17.0,12.0
2589,,,,
2590,877.1782927893518,386.0,17.0,17.0
2591,548.0061824652778,386.0,17.0,7.0
2594,182.6619858912037,824.0,46.0,12.0
2595,2.7416344560185184,386.0,17.0,11.0
2596,1437.4908940972225,386.0,17.0,11.0
2597,161.2512146759259,386.0,17.0,14.0
2598,339.75616680555555,386.0,17.0,11.0
2599,102.68897230324076,1100.0,17.0,7.0
2600,162.91993107638888,110.0,56.0,8.0
2601,,,,
2602,0.0107419907407407,458.0,17.0,11.0
2603,28.436989074074074,386.0,17.0,14.0
2604,22.632311666666663,386.0,17.0,12.0
2605,240.2198326851852,1100.0,17.0,10.0
2606,0.0027625231481481,730.0,17.0,8.0
2607,214.72535395833333,64.0,17.0,6.0
2609,185.2047408449074,386.0,17.0,15.0
2610,132.72086659722223,472.0,17.0,13.0
2611,457.0883658101852,386.0,17.0,9.0
2612,578.9220926388889,169.0,46.0,11.0
2613,174.09164383101853,386.0,17.0,12.0
2614,570.1141311458333,386.0,17.0,15.0
2615,174.8535232523148,623.0,28.0,8.0
2616,1914.5414060069445,824.0,46.0,9.0
2617,50.09635020833333,1100.0,17.0,10.0
2618,35.995728506944445,730.0,17.0,9.0
2619,317.8453448611112,386.0,17.0,15.0
2620,149.10824770833332,386.0,17.0,13.0
2621,703.7910052199073,204.0,46.0,16.0
2622,15.966733472222224,64.0,17.0,13.0
2623,476.1026609837963,386.0,17.0,10.0
2625,146.97162489583334,386.0,17.0,7.0
2626,111.37359309027778,386.0,17.0,14.0
2627,363.88312170138886,386.0,17.0,13.0
2628,558.0916378356482,386.0,17.0,14.0
2629,11.110898136574075,472.0,17.0,12.0
2630,471.6162152546297,386.0,17.0,10.0
2631,,,,
2632,269.242024537037,386.0,17.0,13.0
2633,340.828046712963,1100.0,17.0,9.0
2634,1088.9280552430555,1100.0,17.0,11.0
2635,0.0566508564814814,1100.0,17.0,10.0
2637,40.76540958333333,386.0,17.0,18.0
2638,130.51078655092593,386.0,17.0,19.0
2640,0.004533761574074,64.0,17.0,12.0
2641,597.4625560763889,1100.0,17.0,8.0
2642,,,,
2643,358.12428791666673,386.0,17.0,10.0
2644,230.9419177662037,386.0,17.0,14.0
2645,163.00170645833333,458.0,17.0,12.0
2646,347.1986908333333,386.0,17.0,14.0
2647,211.62031916666663,1100.0,17.0,11.0
2648,234.42546194444444,386.0,17.0,7.0
2649,711.6177165740739,386.0,17.0,10.0
2650,101.77855355324074,86.0,46.0,15.0
2651,171.15643424768518,386.0,17.0,15.0
2652,850.3063503125,386.0,17.0,15.0
2653,950.0442135069444,386.0,17.0,9.0
2655,972.4570156712964,64.0,17.0,8.0
2656,,,,
2657,,,,
2658,1194.5783923726851,386.0,17.0,16.0
2659,,,,
2660,166.8548101736111,472.0,17.0,14.0
2661,481.7448873148148,386.0,17.0,10.0
2663,599.9865599884259,386.0,17.0,17.0
2664,212.93322203703704,64.0,17.0,6.0
2665,1.0704609837962964,2.0,17.0,15.0
2668,233.90316884259255,1100.0,17.0,7.0
2669,4.628084224537037,386.0,17.0,8.0
2670,172.43358083333337,472.0,17.0,13.0
2671,1255.0132555439816,472.0,17.0,9.0
2672,440.6432018865741,204.0,46.0,9.0
2673,513.9265153240741,980.0,17.0,13.0
2674,307.03740597222225,730.0,17.0,14.0
2676,220.6255769444444,386.0,17.0,11.0
2677,765.0443208796297,272.0,28.0,5.0
2678,686.9403728703704,386.0,17.0,8.0
2679,474.2359544212963,386.0,17.0,9.0
2682,614.0823356481483,64.0,17.0,9.0
2684,1260.634152511574,386.0,17.0,13.0
2685,228.1171012731481,386.0,17.0,13.0
2686,1410.1611949074074,386.0,17.0,12.0
2687,636.8281667939815,386.0,17.0,11.0
2688,,,,
2689,139.22764711805556,386.0,17.0,11.0
2690,166.0916305439815,386.0,17.0,15.0
2691,9.926175011574074,386.0,17.0,12.0
2692,363.6413211111111,386.0,17.0,10.0
2694,,,,
2695,,,,
2696,211.9103101273148,386.0,17.0,12.0
2697,174.84816818287038,386.0,17.0,11.0
2698,357.25389510416665,1042.0,46.0,9.0
2699,503.1769849768518,386.0,17.0,16.0
2700,485.1125135763888,386.0,17.0,13.0
2702,1023.6584983912036,386.0,17.0,11.0
2704,60.06044967592592,386.0,17.0,16.0
2705,246.7066767824074,86.0,46.0,10.0
2706,186.12291355324075,386.0,17.0,10.0
2708,355.8408408564814,1100.0,17.0,12.0
2709,1309.9204405555556,1100.0,17.0,16.0
2710,273.7949576736111,386.0,17.0,16.0
2711,834.0566917361111,386.0,17.0,14.0
2712,403.15197641203696,386.0,17.0,11.0
2713,160.94801703703703,386.0,17.0,11.0
2715,145.93158314814815,386.0,17.0,15.0
2716,1.6203123148148149,1100.0,17.0,13.0
2717,0.086632824074074,386.0,17.0,14.0
2719,930.6536155671296,386.0,17.0,9.0
2720,91.96110403935184,715.0,28.0,7.0
2721,113.82379027777776,1100.0,17.0,10.0
2722,1.8164710185185184,1121.0,17.0,10.0
2723,1698.7648311226849,386.0,17.0,16.0
2724,,,,
2725,125.1237877662037,386.0,17.0,13.0
2726,62.610036006944455,430.0,17.0,9.0
2727,423.5087623263889,1042.0,46.0,6.0
2728,154.26443706018517,386.0,17.0,16.0
2729,561.0314102777778,516.0,28.0,8.0
2730,,,,
2731,511.09939927083326,1100.0,17.0,11.0
2732,314.25214584490743,386.0,17.0,9.0
2733,465.8154281481482,386.0,17.0,8.0
2734,551.2777233912037,689.0,46.0,5.0
2735,564.371464675926,386.0,17.0,16.0
2736,,,,
2737,116.60567761574076,472.0,17.0,13.0
2738,402.949867789352,414.0,17.0,14.0
2739,941.999627164352,386.0,17.0,8.0
2740,632.3931963078704,386.0,17.0,11.0
2742,144.9446230787037,386.0,17.0,12.0
2743,1539.4527468518518,64.0,17.0,9.0
2744,644.9340570370372,1119.0,17.0,13.0
2745,34.68056378472223,1109.0,46.0,8.0
2746,177.3931201388889,898.0,56.0,6.0
2747,463.7769194097222,386.0,17.0,19.0
2748,0.0061734606481481,386.0,17.0,14.0
2751,1.9495200578703704,386.0,17.0,13.0
2752,268.8657146527778,826.0,62.0,4.0
2753,312.8686607175926,386.0,17.0,10.0
2754,790.9271017361111,730.0,17.0,9.0
2755,745.0820428587963,930.0,46.0,8.0
2756,244.7691495601852,386.0,17.0,11.0
2758,205.0727012037037,386.0,17.0,9.0
2759,403.0346301736112,1100.0,17.0,19.0
2760,458.1198628009259,222.0,46.0,11.0
2761,241.08570902777777,386.0,17.0,10.0
2762,414.0634863310185,386.0,17.0,17.0
2763,,,,
2764,465.0893747800926,386.0,17.0,12.0
2765,0.6174263310185185,1100.0,17.0,8.0
2766,358.1939196412037,1100.0,17.0,11.0
2767,584.2767616898149,458.0,17.0,7.0
2768,325.8390502893518,386.0,17.0,19.0
2771,157.07082604166666,386.0,17.0,18.0
2774,878.1445083680555,1058.0,17.0,3.0
2775,917.4853548263887,1100.0,17.0,10.0
2776,191.31143339120368,386.0,17.0,11.0
2777,112.79967226851852,386.0,17.0,8.0
2778,331.7561334143518,1100.0,17.0,10.0
2779,1267.8956354398151,886.0,28.0,7.0
2780,85.00987314814816,386.0,17.0,11.0
2781,342.8939688194445,457.0,61.0,6.0
2782,1146.0360697337962,1042.0,46.0,9.0
2783,1643.5933922222223,386.0,17.0,7.0
2786,13.405203784722223,1121.0,17.0,10.0
2788,0.0164141550925925,607.0,17.0,1.0
2790,276.1249377662037,612.0,17.0,11.0
2791,348.03474478009264,386.0,17.0,10.0
2793,,,,
2796,116.17132119212962,386.0,17.0,9.0
2797,1553.6664707060183,64.0,17.0,14.0
2798,613.380115324074,386.0,17.0,8.0
2799,297.39357709490736,1042.0,46.0,6.0
2800,420.9714200347222,204.0,46.0,9.0
2802,309.78991160879633,386.0,17.0,11.0
2804,141.72130577546298,386.0,17.0,19.0
2805,,,,
2806,140.73528931712966,472.0,17.0,9.0
2807,727.5979191087962,386.0,17.0,7.0
2808,195.53519817129632,386.0,17.0,14.0
2809,,,,
2810,1.3310248495370371,386.0,17.0,9.0
2811,711.805966724537,386.0,17.0,9.0
2812,114.00166721064816,386.0,17.0,11.0
2813,66.44620788194446,730.0,17.0,16.0
2816,278.479560150463,386.0,17.0,13.0
2817,154.11469658564815,625.0,17.0,15.0
2818,23.078233611111113,53.0,17.0,16.0
2819,862.1267150115741,1119.0,17.0,12.0
2820,176.83186143518515,1100.0,17.0,9.0
2822,0.2522834953703704,386.0,17.0,9.0
2823,100.75281148148149,386.0,17.0,13.0
2824,1116.4798947685183,1100.0,17.0,13.0
2825,114.3483353125,386.0,17.0,17.0
2826,668.084004050926,386.0,17.0,17.0
2827,,,,
2828,805.6969453819444,730.0,17.0,8.0
2829,17.757352268518513,386.0,17.0,14.0
2832,123.0612657523148,472.0,17.0,12.0
2834,202.9766323726852,386.0,17.0,13.0
2835,207.98138364583332,386.0,17.0,15.0
2836,,,,
2840,281.1999781712963,64.0,17.0,8.0
2842,,,,
2843,,,,
2844,154.6237954398148,386.0,17.0,12.0
2848,593.1491579513888,1042.0,46.0,5.0
2849,854.9588555555556,1048.0,28.0,6.0
2851,428.02565078703697,386.0,17.0,13.0
2852,706.0992995023148,386.0,17.0,8.0
2854,61.97474996527777,730.0,17.0,11.0
2856,2083.1837263541665,386.0,17.0,10.0
2857,,,,
2859,357.73021215277777,458.0,17.0,12.0
2860,1124.219257094907,575.0,17.0,11.0
2861,15.118942719907407,1109.0,46.0,9.0
2862,47.46772696759259,386.0,17.0,17.0
2863,395.80140488425934,386.0,17.0,11.0
2864,956.8307335532407,386.0,17.0,7.0
2865,140.43643876157407,386.0,17.0,14.0
2866,779.6954949074074,458.0,17.0,10.0
2867,700.0237230902777,386.0,17.0,17.0
2868,0.001850787037037,386.0,17.0,17.0
2869,1854.7745116782407,386.0,17.0,8.0
2870,122.93152875,730.0,17.0,13.0
2871,179.15083930555556,386.0,17.0,11.0
2872,,,,
2873,112.35443825231482,458.0,17.0,11.0
2874,328.3415524305556,386.0,17.0,10.0
2875,1.9443601620370368,458.0,17.0,12.0
2876,154.05574604166668,386.0,17.0,17.0
2878,1155.1007107175924,386.0,17.0,12.0
2879,1749.776402673611,386.0,17.0,11.0
2882,64.5827759375,386.0,17.0,10.0
2884,876.1971970486112,386.0,17.0,12.0
2885,215.1346040856481,386.0,17.0,13.0
2886,1518.7924698148151,164.0,17.0,5.0
2887,554.0401036805556,386.0,17.0,11.0
2888,,,,
2889,91.77038763888888,434.0,17.0,12.0
2891,508.1986067592592,386.0,17.0,13.0
2892,484.25184180555567,1100.0,17.0,12.0
2893,676.9430866435185,1119.0,17.0,11.0
2894,767.9482992824073,386.0,17.0,19.0
2896,119.62680144675926,64.0,17.0,14.0
2897,110.95568931712964,198.0,28.0,13.0
2898,435.1664616435185,64.0,17.0,7.0
2900,471.7825706712963,386.0,17.0,15.0
2901,0.0017897222222222,1121.0,17.0,14.0
2902,,,,
2903,662.0895686805555,386.0,17.0,7.0
2904,821.1322776736113,386.0,17.0,10.0
2905,891.1742127430556,1100.0,17.0,12.0
2906,155.6203243287037,386.0,17.0,12.0
2907,1318.9824476851852,386.0,17.0,10.0
2908,118.91163870370372,386.0,17.0,9.0
2909,450.16198398148146,386.0,17.0,16.0
2911,,,,
2913,635.3313472685185,28.0,17.0,9.0
2914,319.5935424421296,386.0,17.0,12.0
2915,1215.8550850810186,386.0,17.0,9.0
2916,,,,
2918,184.4612098958333,386.0,17.0,20.0
2919,2.5041010416666665,386.0,17.0,14.0
2920,291.3265142824074,82.0,28.0,18.0
2923,403.5552256828704,472.0,17.0,14.0
2924,21.25884887731481,386.0,17.0,15.0
2925,2.0849706597222224,386.0,17.0,7.0
2926,,,,
2928,1288.046611076389,386.0,17.0,9.0
2930,923.0777877314816,64.0,17.0,10.0
2931,,,,
2932,1136.7035239351849,386.0,17.0,7.0
2935,109.17255467592592,386.0,17.0,17.0
2936,140.34431149305556,386.0,17.0,18.0
2937,216.8685833680556,386.0,17.0,12.0
2938,278.1428348842593,386.0,17.0,14.0
2939,227.62111353009257,64.0,17.0,12.0
2940,122.7378599652778,386.0,17.0,12.0
2941,186.93528135416668,477.0,28.0,7.0
2942,133.04315032407408,204.0,46.0,8.0
2946,88.74527061342594,386.0,17.0,11.0
2947,291.83328582175926,64.0,17.0,9.0
2948,341.91467234953706,386.0,17.0,6.0
2949,318.57201016203703,386.0,17.0,11.0
2951,161.87090342592592,386.0,17.0,8.0
2952,1532.8728953819443,386.0,17.0,20.0
2953,158.99687348379632,386.0,17.0,16.0
2954,139.7361642824074,612.0,17.0,6.0
2955,184.839239375,433.0,17.0,8.0
2956,459.17932875,386.0,17.0,12.0
2957,342.5113858564815,458.0,17.0,12.0
2958,486.3845906134259,386.0,17.0,13.0
2959,410.38364270833335,458.0,17.0,12.0
2960,0.0012124652777777,1100.0,17.0,15.0
2961,180.2809808796296,386.0,17.0,14.0
2962,664.9240963425926,386.0,17.0,16.0
2963,9.031510787037035,730.0,17.0,12.0
2964,9.64243644675926,730.0,17.0,11.0
2965,4.399598356481481,386.0,17.0,6.0
2966,169.86030635416662,86.0,46.0,8.0
2967,761.6330399074074,386.0,17.0,13.0
2968,119.32355076388887,386.0,17.0,13.0
2969,,,,
2970,1119.1891576273151,386.0,17.0,8.0
2971,117.30950756944443,778.0,17.0,7.0
2972,801.3139536342592,64.0,17.0,9.0
2973,1427.9067994675927,386.0,17.0,6.0
2974,866.985995474537,730.0,17.0,18.0
2976,194.88031260416668,386.0,17.0,17.0
2977,274.9451177430556,386.0,17.0,8.0
2978,,,,
2979,963.9171895486112,612.0,17.0,13.0
2980,409.9900462152778,386.0,17.0,12.0
2981,471.0138304282408,1100.0,17.0,12.0
2982,193.5220000578704,386.0,17.0,17.0
2983,36.760608819444435,1100.0,17.0,14.0
2984,554.8984974537037,386.0,17.0,9.0
2985,1381.6430391666668,386.0,17.0,13.0
2986,20.78287439814815,1109.0,46.0,14.0
2988,558.1979299999999,1042.0,46.0,9.0
2989,760.0485701967592,64.0,17.0,15.0
2992,33.3349816087963,386.0,17.0,10.0
2993,,,,
2994,,,,
2995,1309.5027721875,386.0,17.0,17.0
2996,481.5119101736112,612.0,17.0,11.0
2997,133.97665423611107,386.0,17.0,15.0
2998,956.3650193171296,386.0,17.0,9.0
2999,118.80514746527778,1100.0,17.0,9.0
3000,173.8873637037037,1053.0,17.0,14.0
3001,,,,
3002,152.25621806712962,1100.0,17.0,13.0
3004,542.9778088773148,386.0,17.0,13.0
3005,666.2520054513889,64.0,17.0,10.0
3006,910.0958746180556,64.0,17.0,6.0
3008,1507.0875662962965,386.0,17.0,7.0
3009,250.4362563194444,386.0,17.0,15.0
3010,90.8039628472222,730.0,17.0,11.0
3012,814.6399219791666,386.0,17.0,14.0
3013,435.5335785300926,472.0,17.0,12.0
3014,151.00310826388892,64.0,17.0,9.0
3016,834.0278669444444,386.0,17.0,16.0
3017,1657.9733332291669,386.0,17.0,7.0
3018,,,,
3019,155.48439824074077,1100.0,17.0,11.0
3020,91.01198141203704,386.0,17.0,14.0
3021,124.70463,386.0,17.0,18.0
3022,570.5400567013888,386.0,17.0,11.0
3023,33.173538055555554,386.0,17.0,11.0
3024,133.07884327546296,1100.0,17.0,13.0
3025,555.2850360185186,386.0,17.0,19.0
3027,1022.051631226852,64.0,17.0,10.0
3028,1.2752413310185184,8.0,17.0,8.0
3029,,,,
3030,167.54674200231483,1100.0,17.0,12.0
3031,287.0133252662037,386.0,17.0,11.0
3033,927.3341508101852,386.0,17.0,15.0
3035,10.975132488425924,1100.0,17.0,16.0
3036,164.75867515046298,386.0,17.0,15.0
3037,926.1797688541668,386.0,17.0,13.0
3038,355.0224982175926,386.0,17.0,15.0
3039,1168.084889548611,386.0,17.0,12.0
3040,750.2735306365739,386.0,17.0,14.0
3041,303.122166412037,386.0,17.0,17.0
3042,157.6578220949074,64.0,17.0,10.0
3043,556.2089496296296,386.0,17.0,12.0
3044,773.8840955439815,386.0,17.0,14.0
3045,1077.1956631018518,386.0,17.0,10.0
3047,26.25459111111111,472.0,17.0,18.0
3048,0.0151841898148148,386.0,17.0,13.0
3049,247.1198129513889,612.0,17.0,14.0
3050,1397.4110274189816,386.0,17.0,10.0
3052,189.9350845023148,1000.0,28.0,8.0
3053,732.3503837384259,553.0,17.0,13.0
3054,,,,
3055,301.00761171296296,386.0,17.0,11.0
3058,801.681745787037,386.0,17.0,9.0
3059,,,,
3060,0.0200859606481481,64.0,17.0,14.0
3062,567.0734422106483,386.0,17.0,12.0
3063,,,,
3064,1438.6582470717594,386.0,17.0,7.0
3065,574.8325824074074,386.0,17.0,9.0
3066,194.25041922453704,386.0,17.0,8.0
3069,0.0005982060185185,386.0,17.0,12.0
3070,,,,
3071,,,,
3072,165.8486054398148,769.0,56.0,8.0
3073,143.45449751157406,386.0,17.0,14.0
3075,125.71532361111112,386.0,17.0,13.0
3078,1321.540066099537,271.0,28.0,11.0
3079,,,,
3080,421.90564509259264,386.0,17.0,15.0
3082,652.4234060532407,386.0,17.0,12.0
3083,134.66135050925925,458.0,17.0,13.0
3085,435.28708664351853,386.0,17.0,11.0
3086,174.35006065972226,386.0,17.0,11.0
3087,179.11205570601848,1112.0,17.0,9.0
3088,,,,
3091,342.6260341087963,386.0,17.0,7.0
3093,0.0331254513888888,384.0,14.0,13.0
3096,120.08663699074074,386.0,17.0,11.0
3097,599.8727727314815,676.0,28.0,5.0
3098,475.7675464467592,1100.0,17.0,11.0
3100,410.0010315509259,82.0,28.0,8.0
3101,1341.5426446296294,1100.0,17.0,13.0
3102,105.01072275462964,86.0,46.0,13.0
3103,251.0017633101852,386.0,17.0,11.0
3104,0.0007238657407407,730.0,17.0,11.0
3105,174.1925919212963,386.0,17.0,19.0
3106,219.20080954861112,1119.0,17.0,10.0
3107,584.8219185416667,1041.0,56.0,16.0
3108,729.5942316319445,86.0,46.0,9.0
3109,418.90651046296296,386.0,17.0,12.0
3110,120.90925905092593,386.0,17.0,15.0
3113,756.215786412037,386.0,17.0,11.0
3114,,,,
3115,541.5487786342593,458.0,17.0,12.0
3117,734.3199910416665,1100.0,17.0,9.0
3118,818.0936118171296,324.0,17.0,4.0
3119,,,,
3120,723.9277939467592,693.0,17.0,4.0
3121,0.7106985532407407,386.0,17.0,11.0
3122,296.63714466435187,386.0,17.0,15.0
3123,2.778552048611111,1100.0,17.0,13.0
3125,23.750311087962967,386.0,17.0,13.0
3127,1028.7699113078704,1100.0,17.0,15.0
3128,145.2195737037037,730.0,17.0,10.0
3129,845.3036691666665,386.0,17.0,15.0
3130,,,,
3131,0.0218617361111111,1109.0,46.0,9.0
3133,120.93864733796296,386.0,17.0,10.0
3135,246.6473426967593,386.0,17.0,20.0
3136,,,,
3137,108.01562026620373,204.0,46.0,7.0
3138,641.9338007175926,1100.0,17.0,12.0
3139,530.0317860416667,1100.0,17.0,13.0
3140,,,,
3141,556.5790027777778,386.0,17.0,10.0
3143,644.8637020138889,508.0,46.0,7.0
3145,441.2194477662037,64.0,17.0,17.0
3146,702.755992349537,627.0,17.0,11.0
3147,438.4570584143519,472.0,17.0,10.0
3150,144.29006890046298,730.0,17.0,11.0
3152,705.6952857291667,386.0,17.0,7.0
3154,272.8069289467593,730.0,17.0,12.0
3155,279.6898612037037,386.0,17.0,11.0
3156,,,,
3159,271.30007960648146,386.0,17.0,10.0
3160,1161.365798125,386.0,17.0,10.0
3162,126.06700962962964,386.0,17.0,19.0
3163,412.14172875,386.0,17.0,10.0
3165,1143.1690583101852,646.0,17.0,8.0
3166,3.9911529282407407,386.0,17.0,11.0
3167,19.84016435185185,386.0,17.0,14.0
3168,11.044894629629631,963.0,17.0,12.0
3169,36.852945590277784,1109.0,46.0,11.0
3170,674.7212636111111,901.0,28.0,6.0
3171,760.064051875,386.0,17.0,10.0
3172,128.28695560185184,1100.0,17.0,11.0
3173,225.46625467592597,386.0,17.0,17.0
3174,1400.9809870023148,386.0,17.0,11.0
3175,849.5338541203703,1100.0,17.0,17.0
3176,154.55921158564811,386.0,17.0,11.0
3177,255.8972948726852,1100.0,17.0,12.0
3178,457.7396629629629,386.0,17.0,12.0
3179,1329.6808562268518,1100.0,17.0,14.0
3180,112.0104188425926,1100.0,17.0,13.0
3181,248.814850613426,386.0,17.0,20.0
3183,,,,
3184,204.73635627314812,86.0,46.0,10.0
3186,,,,
3187,326.3072300231481,64.0,17.0,15.0
3188,86.45245765046295,64.0,17.0,12.0
3189,732.0078747685185,386.0,17.0,8.0
3191,20.795772511574075,458.0,17.0,12.0
3193,154.66912399305556,204.0,46.0,5.0
3194,279.74157284722224,386.0,17.0,16.0
3195,,,,
3197,497.8775876273148,386.0,17.0,10.0
3198,616.7692611226853,1100.0,17.0,12.0
3199,327.95710104166665,386.0,17.0,11.0
3200,582.4709735532407,386.0,17.0,12.0
3201,150.89596368055555,386.0,17.0,11.0
3202,219.2828417361111,386.0,17.0,11.0
3203,128.06442858796296,386.0,17.0,20.0
3204,1159.022572164352,386.0,17.0,10.0
3205,336.8851580902778,386.0,17.0,15.0
3206,,,,
3207,279.0500675578704,386.0,17.0,9.0
3208,35.91534886574074,85.0,17.0,11.0
3209,,,,
3210,,,,
3211,0.0012307523148148,730.0,17.0,7.0
3213,,,,
3214,,,,
3216,5.187852175925926,386.0,17.0,9.0
3218,176.95278211805558,204.0,46.0,9.0
3219,,,,
3220,358.9214182986112,386.0,17.0,10.0
3221,847.0053983680556,1042.0,46.0,11.0
3222,789.678322337963,386.0,17.0,10.0
3224,225.0692372685185,1100.0,17.0,14.0
3225,832.5889642361111,472.0,17.0,14.0
3226,0.0538850347222222,386.0,17.0,9.0
3227,28.969682766203704,386.0,17.0,14.0
3228,1015.3799610648148,386.0,17.0,13.0
3229,58.04594813657408,64.0,17.0,11.0
3231,170.99350032407406,386.0,17.0,10.0
3232,153.11016541666666,386.0,17.0,17.0
3233,136.02972890046294,386.0,17.0,14.0
3235,387.97339453703705,458.0,17.0,13.0
3236,90.71292450231482,386.0,17.0,9.0
3237,161.31004672453702,386.0,17.0,13.0
3238,514.3028437731482,386.0,17.0,11.0
3239,0.0070266087962962,386.0,17.0,8.0
3240,121.81737550925926,222.0,46.0,7.0
3241,1241.6971006018518,386.0,17.0,10.0
3242,784.0223483796296,386.0,17.0,9.0
3243,,,,
3244,227.2107890625,386.0,17.0,9.0
3246,,,,
