consumer_id,is_fraudulent,latest_changed_password,max_item_count,days_since_first_transaction
2545,0,False,1.0,621.6661391412027
2546,0,False,1.0,314.9896886833975
2549,0,True,1.0,49.26025452958463
2550,0,,1.0,803.7815716479683
2551,0,,,
2552,0,False,1.0,193.87365521721603
2553,0,,1.0,41.50485436363147
2554,0,False,2.0,95.64568679721044
2555,0,False,,
2557,0,False,1.0,243.64157132462643
2560,0,False,1.0,823.1682805873195
2562,0,False,1.0,314.9896886833975
2563,0,,,
2564,0,False,2.0,222.8061734281856
2565,0,,,
2566,1,False,1.0,314.9896886833975
2567,0,False,6.0,167.7319102365419
2568,0,False,1.0,243.2698509460617
2569,0,False,1.0,314.9896886833975
2570,0,False,6.0,314.9896886833975
2572,0,False,1.0,186.74586440561748
2573,0,,1.0,314.9896886833975
2574,0,False,1.0,270.8794136770816
2575,0,,,
2576,0,,1.0,275.20426563118474
2577,0,,2.0,1737.198191009304
2579,0,False,1.0,314.9896886833975
2580,0,,1.0,152.5178384985795
2582,0,False,1.0,1325.939161360321
2583,0,False,1.0,314.9896886833975
2584,0,False,1.0,314.9896886833975
2587,0,,,
2588,1,False,1.0,396.9045720756048
2589,0,,,
2590,0,,1.0,541.9103962279708
2591,0,,1.0,801.7123716189565
2594,0,False,2.0,21.381372000896015
2595,0,False,3.0,314.9896886833975
2596,0,False,2.0,1600.750138671832
2597,0,False,1.0,194.01319552562003
2598,0,False,,
2599,0,False,,
2600,0,False,1.0,76.95648756735075
2601,0,,,
2602,1,False,2.0,91.58767053225178
2603,0,,,
2604,0,False,2.0,111.60131025481007
2605,0,False,1.0,118.04958934879778
2606,0,False,,
2607,0,False,1.0,314.9896886833975
2609,0,False,1.0,314.9896886833975
2610,0,False,1.0,314.9896886833975
2611,0,,1.0,188.7998890904252
2612,0,False,1.0,487.2463631117703
2613,0,,2.0,314.9896886833975
2614,0,False,,
2615,0,False,1.0,775.7418721878795
2616,0,False,1.0,826.6585908521084
2617,0,False,1.0,316.0273393733752
2618,0,,,
2619,0,False,2.0,990.6634418443292
2620,0,,2.0,314.9896886833975
2621,0,False,1.0,931.957770807087
2622,0,False,1.0,87.53324392914956
2623,0,False,1.0,1282.1459406313672
2625,0,False,1.0,396.56671676217354
2626,0,False,1.0,231.8997518770693
2627,0,,1.0,455.2833870398267
2628,0,False,,
2629,0,False,2.0,283.97975561813075
2630,0,False,1.0,252.1466115059722
2631,0,,,
2632,0,False,1.0,387.7012860577354
2633,0,False,2.0,451.00659667355507
2634,0,False,1.0,159.75989229791944
2635,1,False,4.0,314.9896886833975
2637,0,False,,
2638,0,False,5.0,314.9896886833975
2640,1,False,1.0,
2641,0,False,2.0,1094.1849703264752
2642,0,,,
2643,0,False,,
2644,0,False,1.0,314.9896886833975
2645,0,False,1.0,490.8147753943488
2646,0,False,1.0,314.9896886833975
2647,0,False,1.0,314.9896886833975
2648,0,False,2.0,314.9896886833975
2649,0,False,1.0,314.9896886833975
2650,0,False,1.0,140.45223986977174
2651,0,,1.0,377.5993813579568
2652,0,,10.0,585.8827315124233
2653,0,,2.0,308.5438119383444
2655,0,False,2.0,314.9896886833975
2656,0,,,
2657,0,,,
2658,0,False,1.0,666.0240356253064
2659,0,False,,
2660,0,False,1.0,49.76068335552765
2661,0,False,1.0,675.0841165836341
2663,0,False,1.0,307.1875718791396
2664,0,False,1.0,486.56130026959966
2665,1,False,2.0,314.9896886833975
2668,0,False,1.0,125.75772681028572
2669,1,False,1.0,314.9896886833975
2670,0,False,1.0,314.9896886833975
2671,0,False,1.0,123.11567814932329
2672,0,,1.0,56.29390251316977
2673,0,False,2.0,931.3073066457556
2674,0,False,1.0,332.03002712636675
2676,0,False,2.0,314.9896886833975
2677,0,False,1.0,315.3232575100749
2678,0,,,
2679,0,,8.0,314.9896886833975
2682,0,False,2.0,338.606342562331
2684,0,,1.0,314.9896886833975
2685,0,False,1.0,314.9896886833975
2686,0,False,10.0,87.79404798448682
2687,0,False,1.0,1384.0327772921949
2688,0,,,
2689,0,False,,
2690,0,False,,
2691,0,,,
2692,0,False,1.0,575.2615534711969
2694,0,,,
2695,0,,,
2696,0,False,1.0,24.933947770664872
2697,0,False,,
2698,0,False,5.0,1094.9965308856567
2699,0,False,1.0,414.69172728672896
2700,0,,1.0,345.085297575128
2702,0,False,2.0,314.9896886833975
2704,0,False,,
2705,0,,2.0,314.9896886833975
2706,0,False,1.0,9.28273524394423
2708,0,False,1.0,314.9896886833975
2709,0,False,2.0,223.7899864031018
2710,0,False,2.0,916.7967634002118
2711,0,False,1.0,314.9896886833975
2712,0,False,1.0,393.61019735878784
2713,0,False,1.0,621.9399213757677
2715,0,False,2.0,322.2798161507004
2716,1,False,3.0,314.9896886833975
2717,0,False,4.0,314.9896886833975
2719,0,False,1.0,277.8193262085823
2720,0,False,1.0,314.9896886833975
2721,0,,1.0,327.1657803178284
2722,1,False,3.0,1086.4501762634793
2723,0,False,1.0,314.9896886833975
2724,0,,,
2725,0,False,1.0,314.9896886833975
2726,0,False,5.0,134.92893860544126
2727,0,False,1.0,839.4654391715502
2728,0,False,1.0,314.9896886833975
2729,0,False,1.0,244.72743169204804
2730,0,,,
2731,0,False,1.0,314.9896886833975
2732,0,False,1.0,227.17542483745737
2733,0,False,1.0,314.9896886833975
2734,0,,2.0,225.75361323030887
2735,0,False,1.0,314.9896886833975
2736,0,,,
2737,0,False,2.0,9.503024463983763
2738,0,False,1.0,473.89154814702374
2739,0,False,1.0,964.04122780973
2740,0,False,1.0,242.26572082120924
2742,0,False,1.0,420.93054436983783
2743,0,False,1.0,409.00204863944913
2744,0,,1.0,314.9896886833975
2745,0,False,12.0,600.7514245426636
2746,0,,1.0,107.79273912415482
2747,0,False,1.0,548.5859278199109
2748,0,False,3.0,134.78490493350122
2751,0,False,4.0,442.3523294195188
2752,0,,1.0,1604.1217709823118
2753,0,False,2.0,314.9896886833975
2754,0,False,1.0,314.9896886833975
2755,0,False,1.0,142.47226713427503
2756,0,False,2.0,636.0885420476839
2758,0,False,1.0,314.9896886833975
2759,0,False,1.0,533.1372650572725
2760,0,False,1.0,873.7543054682769
2761,0,False,1.0,275.68458022837893
2762,0,False,1.0,1306.7635828231191
2763,0,,,
2764,0,,1.0,607.0353812130493
2765,1,False,2.0,43.30796593240786
2766,0,False,1.0,314.9896886833975
2767,0,False,1.0,314.9896886833975
2768,0,,2.0,314.9896886833975
2771,0,,2.0,314.9896886833975
2774,0,False,1.0,314.9896886833975
2775,0,False,,
2776,0,False,2.0,415.6553910240145
2777,0,False,1.0,314.9896886833975
2778,0,False,1.0,1055.4339773215909
2779,0,False,2.0,1349.615010584518
2780,0,False,1.0,314.9896886833975
2781,0,False,1.0,197.24987545321972
2782,0,False,4.0,420.1677817323796
2783,0,False,2.0,359.1721485023595
2786,1,False,1.0,312.70686604019465
2788,0,False,10.0,314.9896886833975
2790,0,False,2.0,570.5321875168975
2791,0,False,1.0,51.10120299726787
2793,0,,,
2796,0,False,1.0,314.9896886833975
2797,0,,1.0,314.9896886833975
2798,0,False,1.0,170.0249701935737
2799,0,,1.0,1335.8971695098917
2800,0,False,3.0,439.5106832440805
2802,0,False,,
2804,0,False,1.0,626.0972821638336
2805,0,,,
2806,0,False,2.0,314.9896886833975
2807,0,False,,
2808,0,False,4.0,44.68345913582707
2809,0,,,
2810,0,False,5.0,691.7047977644838
2811,0,,1.0,228.33075230678443
2812,0,False,1.0,374.1305812865923
2813,0,False,,
2816,0,False,3.0,235.64403681247825
2817,0,False,1.0,314.9896886833975
2818,1,False,12.0,195.89329340979452
2819,0,False,1.0,323.27786410887296
2820,0,,1.0,745.5174095757122
2822,0,False,,
2823,0,False,3.0,476.05431122499846
2824,0,False,1.0,314.9896886833975
2825,0,False,1.0,270.8314960217864
2826,0,False,1.0,314.9896886833975
2827,0,,,
2828,0,,1.0,95.4498699142188
2829,1,False,2.0,813.7786763495789
2832,0,False,1.0,560.9615786246477
2834,0,False,1.0,41.02830106664343
2835,0,False,2.0,165.18856912828613
2836,0,False,,
2840,0,False,1.0,314.9896886833975
2842,0,,,
2843,0,,,
2844,0,False,1.0,380.0479817266799
2848,0,,1.0,349.71381267337114
2849,0,False,1.0,484.3322282825809
2851,1,False,5.0,269.9250359218003
2852,0,False,6.0,314.9896886833975
2854,0,False,1.0,660.1445931436155
2856,0,False,1.0,314.9896886833975
2857,0,,,
2859,0,,2.0,196.86778503231469
2860,0,False,4.0,1399.832476672659
2861,1,False,24.0,314.9896886833975
2862,0,,1.0,271.183427912266
2863,0,False,1.0,1011.4920467791125
2864,0,False,1.0,911.9847349963968
2865,0,,1.0,1205.8602158276
2866,0,False,4.0,1027.5463657121854
2867,0,False,1.0,148.65649549627335
2868,0,False,,
2869,0,False,,
2870,0,False,2.0,314.9896886833975
2871,0,,1.0,338.07544973901975
2872,0,,,
2873,0,False,1.0,314.9896886833975
2874,0,,1.0,83.98992748522396
2875,1,False,2.0,314.9896886833975
2876,0,,1.0,533.5369147542249
2878,0,,1.0,1041.0724880321209
2879,0,,1.0,146.60228252162312
2882,0,False,1.0,314.9896886833975
2884,0,False,1.0,806.4916575439531
2885,1,False,16.0,353.21912047293097
2886,0,,2.0,1012.576804614371
2887,0,,1.0,1128.2436029094488
2888,0,,,
2889,0,False,1.0,333.77238487900394
2891,0,False,2.0,415.2812768242902
2892,0,False,3.0,33.52499028267624
2893,0,False,1.0,1081.4760364114684
2894,0,False,1.0,753.6168419006228
2896,0,,2.0,134.43338326346708
2897,0,False,1.0,594.9505070404318
2898,0,False,1.0,314.9896886833975
2900,0,False,1.0,150.69061530299294
2901,1,False,1.0,847.098847174176
2902,0,,,
2903,0,False,1.0,218.9822870178386
2904,0,False,1.0,314.9896886833975
2905,0,False,1.0,979.9832874179966
2906,0,,1.0,228.3714658429271
2907,0,False,1.0,285.6263140235154
2908,0,False,1.0,964.9721195858
2909,0,False,1.0,543.9255239975978
2911,0,,,
2913,0,False,1.0,314.9896886833975
2914,0,,2.0,369.40906296644096
2915,0,False,2.0,673.3595139725278
2916,0,,,
2918,0,False,2.0,55.84739562837338
2919,1,False,5.0,28.77843929389337
2920,0,False,1.0,314.9896886833975
2923,0,False,1.0,86.40300655052332
2924,0,False,2.0,317.6695184805027
2925,1,False,3.0,158.15493546241223
2926,0,,,
2928,0,,1.0,613.0695211358536
2930,0,False,3.0,314.9896886833975
2931,0,False,,
2932,0,False,1.0,314.9896886833975
2935,0,False,2.0,754.8385569155006
2936,0,,4.0,335.2729554140568
2937,0,,3.0,548.4742705746929
2938,0,False,2.0,561.2364230673471
2939,0,False,2.0,333.9940400373927
2940,0,False,2.0,541.7999135091425
2941,0,False,1.0,302.1740586959556
2942,0,False,1.0,108.77251004585582
2946,0,False,1.0,314.9896886833975
2947,0,,1.0,347.8154349513642
2948,0,False,1.0,314.9896886833975
2949,0,False,1.0,171.2691012168383
2951,0,,1.0,738.8944635268479
2952,0,False,1.0,1040.7900521923227
2953,0,,3.0,314.9896886833975
2954,0,False,2.0,594.9232172383113
2955,0,False,2.0,275.572343387306
2956,1,False,1.0,136.4658830146963
2957,0,False,1.0,80.79894332651365
2958,0,False,1.0,30.267399514302333
2959,0,False,1.0,278.448609393375
2960,1,False,1.0,
2961,0,False,,
2962,0,,1.0,314.9896886833975
2963,1,False,2.0,215.1346296496502
2964,1,False,4.0,314.9896886833975
2965,0,False,2.0,387.13286987115094
2966,0,False,1.0,294.1468369039894
2967,0,,2.0,228.15279757343177
2968,0,,2.0,281.53504105410497
2969,0,,,
2970,0,False,2.0,314.9896886833975
2971,0,False,1.0,723.5358378526184
2972,0,False,2.0,821.1614180554749
2973,0,False,7.0,46.82597945334078
2974,0,False,1.0,268.75550250607034
2976,0,False,1.0,291.794941621771
2977,0,False,,
2978,0,False,,
2979,0,False,2.0,794.1080355983526
2980,0,,1.0,314.9896886833975
2981,0,False,1.0,340.72317194694006
2982,0,False,2.0,314.9896886833975
2983,0,False,,
2984,0,False,1.0,314.9896886833975
2985,0,False,1.0,193.1777008279612
2986,1,False,4.0,457.7501653138706
2988,0,False,1.0,388.6112049655641
2989,0,False,1.0,314.9896886833975
2992,0,False,,
2993,0,,,
2994,0,,,
2995,0,False,1.0,314.9896886833975
2996,0,False,1.0,314.9896886833975
2997,0,False,1.0,314.9896886833975
2998,0,False,1.0,57.45810653418357
2999,0,,3.0,317.5234537834411
3000,0,False,4.0,314.9896886833975
3001,0,,,
3002,0,False,2.0,419.2411962996523
3004,0,False,1.0,422.5587783614892
3005,0,,2.0,63.297313585700905
3006,0,False,3.0,880.4308728235031
3008,0,False,1.0,314.9896886833975
3009,1,False,1.0,314.9896886833975
3010,0,,,
3012,0,False,1.0,1171.2084228880522
3013,0,False,1.0,51.2261936690099
3014,0,False,1.0,314.9896886833975
3016,0,False,1.0,303.65459074479713
3017,1,False,2.0,391.8103535215944
3018,0,,,
3019,1,False,15.0,67.05470607466839
3020,0,False,1.0,314.9896886833975
3021,0,,2.0,532.0213221412403
3022,0,False,1.0,314.9896886833975
3023,0,,1.0,314.9896886833975
3024,0,False,1.0,541.3726390719785
3025,0,False,1.0,105.53453192244088
3027,0,False,1.0,
3028,1,False,1.0,221.9790167094025
3029,0,,,
3030,0,,1.0,243.0415798166624
3031,0,False,1.0,129.79918312541284
3033,0,False,1.0,314.9896886833975
3035,1,False,1.0,469.4855606275419
3036,0,False,2.0,371.8917731279215
3037,0,False,2.0,262.4462746708009
3038,0,False,1.0,1329.1687033703963
3039,0,False,1.0,863.8227757576592
3040,0,False,,
3041,0,False,1.0,314.9896886833975
3042,0,False,1.0,101.74573799407572
3043,0,False,1.0,70.41509349315342
3044,0,False,1.0,614.6896939784374
3045,0,False,1.0,115.37099014365644
3047,0,False,1.0,187.088734813792
3048,0,,2.0,387.1412506206275
3049,0,False,1.0,748.3717049801837
3050,0,,2.0,191.60382908321552
3052,0,False,1.0,184.8000327525367
3053,0,False,1.0,736.1910758872365
3054,0,,,
3055,0,False,2.0,303.9987890583996
3058,0,,2.0,277.5564379482691
3059,0,,,
3060,1,False,1.0,333.6327122905981
3062,0,False,1.0,1376.6477068560605
3063,0,,,
3064,0,False,2.0,682.4054694593352
3065,0,False,1.0,204.79353505448307
3066,0,False,2.0,890.4377218327204
3069,0,False,,
3070,0,,,
3071,0,,,
3072,0,False,3.0,17.179644716508534
3073,0,False,1.0,26.422736064871316
3075,0,False,1.0,314.9896886833975
3078,0,False,1.0,314.9896886833975
3079,0,,,
3080,0,False,2.0,314.9896886833975
3082,0,False,1.0,301.4563101718935
3083,0,False,1.0,532.5953693619473
3085,0,False,1.0,274.8663636672542
3086,0,False,1.0,234.68562762852895
3087,0,False,1.0,314.9896886833975
3088,0,,,
3091,0,,1.0,1422.391884343984
3093,1,False,1.0,845.462750024213
3096,0,False,1.0,314.9896886833975
3097,0,False,1.0,680.2783865211435
3098,0,False,1.0,111.4926357909513
3100,0,False,1.0,668.105225141975
3101,0,False,1.0,1062.7953254607658
3102,0,False,1.0,314.9896886833975
3103,0,False,1.0,314.9896886833975
3104,0,False,,
3105,0,False,1.0,77.15215718765037
3106,0,False,1.0,360.0556769975832
3107,0,False,1.0,314.9896886833975
3108,0,False,1.0,314.9896886833975
3109,0,,2.0,1086.6554086502308
3110,0,False,3.0,451.8536717498846
3113,0,False,,
3114,0,,,
3115,0,False,1.0,165.11175605670115
3117,0,False,1.0,484.8908544425803
3118,0,False,1.0,905.6055694660256
3119,0,,,
3120,0,False,1.0,525.8469632981755
3121,0,False,2.0,
3122,0,False,1.0,259.6222385013402
3123,1,False,1.0,166.4214687411093
3125,1,True,2.0,359.0043456874053
3127,0,False,1.0,24.304567219158148
3128,0,False,,
3129,0,False,1.0,314.9896886833975
3130,0,,,
3131,1,False,1.0,86.66528424181806
3133,0,False,1.0,473.5012079824576
3135,0,False,1.0,314.9896886833975
3136,0,,,
3137,0,,1.0,241.71305764680503
3138,0,False,2.0,844.1811348718433
3139,0,False,2.0,324.7985945118724
3140,0,,,
3141,0,False,2.0,350.8363896775388
3143,0,False,4.0,583.1426446952577
3145,0,False,2.0,344.5689647074606
3146,0,False,3.0,911.3994121175716
3147,0,False,2.0,336.8051985235104
3150,0,False,2.0,314.9896886833975
3152,0,False,1.0,632.756972966138
3154,0,,,
3155,0,False,1.0,314.9896886833975
3156,0,,,
3159,0,False,1.0,652.1167220498577
3160,0,False,1.0,106.4936404164207
3162,0,False,1.0,91.19218218311428
3163,0,,,
3165,0,False,2.0,714.195516234173
3166,0,False,,
3167,0,False,2.0,253.62209327388285
3168,1,False,2.0,1382.291984586827
3169,1,False,3.0,270.8339654260541
3170,0,False,1.0,314.9896886833975
3171,0,False,1.0,314.9896886833975
3172,0,False,1.0,314.9896886833975
3173,0,False,2.0,281.81442499627514
3174,0,False,1.0,1584.6953591209542
3175,0,False,2.0,404.22037611175006
3176,0,,1.0,137.41033334460943
3177,0,False,2.0,314.9896886833975
3178,0,False,1.0,314.9896886833975
3179,0,False,4.0,261.91153645345526
3180,0,False,1.0,399.8764505665304
3181,0,False,1.0,314.9896886833975
3183,0,,,
3184,0,False,1.0,526.09502804948
3186,0,,,
3187,0,False,1.0,279.5724698635437
3188,0,False,1.0,314.9896886833975
3189,0,False,1.0,1365.7240558071403
3191,1,False,1.0,227.02911940316253
3193,0,False,1.0,673.6090075730015
3194,0,False,1.0,49.71912583492593
3195,0,,,
3197,0,False,1.0,314.9896886833975
3198,0,False,1.0,1781.087802366201
3199,0,False,1.0,210.3403266138189
3200,0,False,1.0,85.06408644764721
3201,0,,1.0,818.8717696290979
3202,0,False,1.0,121.33073034196072
3203,0,False,1.0,314.9896886833975
3204,0,False,1.0,399.20968906608255
3205,0,,,
3206,0,,,
3207,0,False,,
3208,0,False,12.0,314.9896886833975
3209,0,False,,
3210,0,False,,
3211,0,,,
3213,0,,,
3214,0,,,
3216,0,,1.0,314.9896886833975
3218,0,False,1.0,493.5178799950888
3219,0,,,
3220,0,False,1.0,408.85759696466687
3221,0,False,2.0,580.4367970760661
3222,0,,1.0,874.9933642485526
3224,0,False,1.0,1083.051094322797
3225,0,False,2.0,314.9896886833975
3226,0,False,2.0,263.72194944076307
3227,0,False,3.0,115.23362952120704
3228,0,False,1.0,314.9896886833975
3229,0,,1.0,314.9896886833975
3231,0,,1.0,877.2402408329797
3232,0,False,3.0,156.698978700641
3233,0,False,2.0,314.9896886833975
3235,1,False,2.0,314.9896886833975
3236,0,False,1.0,314.9896886833975
3237,0,False,,
3238,0,,1.0,562.4580414122254
3239,0,False,1.0,483.4834098694687
3240,0,False,4.0,314.9896886833975
3241,0,,3.0,547.17226935071
3242,0,False,1.0,759.0049214391579
3243,0,,,
3244,0,False,1.0,1224.779813700379
3246,0,,,
3247,0,False,2.0,671.312481628109
3248,1,False,3.0,314.9896886833975
3249,0,False,2.0,314.9896886833975
3250,0,,1.0,248.5978037051796
3252,0,False,2.0,314.9896886833975
3253,0,False,1.0,723.694992767563
3254,0,,1.0,314.9896886833975
3255,0,False,1.0,314.9896886833975
3256,0,False,1.0,274.6611634942889
3257,0,,2.0,246.93130051752615
3258,0,False,2.0,314.9896886833975
3259,0,,1.0,171.6916611456687
3261,0,True,1.0,1133.6191734905567
3263,0,,,
3264,0,False,2.0,314.9896886833975
3265,0,False,1.0,131.78578195843022
3266,0,False,,
3267,1,False,1.0,314.9896886833975
3268,0,False,1.0,314.9896886833975
3269,0,,,
3270,0,,,
3271,0,False,1.0,339.32549904281217
3272,0,,1.0,73.59635233277477
3273,0,False,,
3274,0,,,
3276,0,False,2.0,341.0797409880806
3277,0,False,2.0,314.9896886833975
3278,0,False,1.0,314.9896886833975
3279,0,False,1.0,341.6571688272135
3280,0,False,2.0,126.42270432102944
3281,0,,,
3282,0,,,
3285,0,,1.0,314.9896886833975
3286,0,,,
3287,0,False,2.0,106.52629046210734
3288,0,False,1.0,392.7447016126951
3289,0,,,
3290,0,,,
3291,0,False,3.0,147.15705567700832
3292,0,False,2.0,314.9896886833975
3293,0,False,1.0,165.4930512799651
3294,0,,1.0,314.9896886833975
3295,0,False,1.0,71.50790957748154
3297,0,False,1.0,314.9896886833975
3299,0,False,1.0,54.452875627579346
3300,0,False,2.0,314.9896886833975
3302,0,False,1.0,475.40658259753786
3303,0,False,2.0,154.75201207471457
3305,0,False,1.0,612.9390846731086
3306,0,,3.0,479.4519732952798
3307,0,False,2.0,4.214297517780267
3308,0,False,1.0,204.06880737293125
3310,0,False,1.0,958.4958154312968
3311,0,,,
3312,0,False,2.0,272.90935913564437
3313,0,False,1.0,314.9896886833975
3314,0,False,1.0,314.9896886833975
3315,0,False,2.0,1004.1993834323736
3316,0,False,1.0,510.22494323969806
3317,0,,1.0,1816.115910355671
3319,0,False,1.0,425.93252477064914
3320,0,False,1.0,314.9896886833975
3321,0,False,1.0,57.79411481205398
3322,0,,,
3323,0,False,2.0,727.35946408124
3324,0,False,1.0,434.6722789023064
3325,0,False,1.0,92.0217753762366
3326,0,,,
3327,0,,2.0,838.0137493047517
3328,0,False,1.0,314.9896886833975
3329,0,,1.0,314.9896886833975
3331,0,,2.0,151.36830704324794
3333,0,,,
3335,0,False,1.0,747.5471733319241
3336,0,,,
3337,0,False,4.0,465.01365769189874
3338,0,,1.0,359.30818297788534
3339,0,,1.0,627.5023044242862
3340,0,False,1.0,16.132410031368703
3341,0,,,
3342,0,False,8.0,314.9896886833975
3343,0,False,1.0,135.1901471525663
3344,0,False,1.0,486.10698770199633
3345,0,,,
3346,0,,1.0,314.9896886833975
3350,0,False,1.0,314.9896886833975
3352,0,False,3.0,252.77307169211497
3353,0,False,1.0,290.58991068313924
3354,1,False,4.0,97.6490976901867
3355,0,False,1.0,314.9896886833975
3356,0,False,2.0,164.15892723947445
3357,0,,,
3359,0,False,1.0,68.12890598520832
3360,0,False,1.0,314.9896886833975
3361,0,False,1.0,95.977432577591
3362,0,False,1.0,314.9896886833975
3363,0,False,1.0,48.14314306638073
3364,0,False,3.0,1242.0947464823726
3365,0,,2.0,314.9896886833975
3367,0,False,1.0,386.4132844893671
3368,0,False,4.0,314.9896886833975
3369,0,False,1.0,314.9896886833975
3370,1,False,2.0,91.272329227378
3371,0,False,1.0,40.04820572753363
3372,1,False,1.0,220.9707044352066
3373,0,False,1.0,527.1883506032686
3374,0,False,1.0,175.66546519175006
3375,0,False,1.0,314.9896886833975
3376,0,False,1.0,258.23763765836486
3377,0,False,1.0,1107.6687495914452
3380,0,False,1.0,314.9896886833975
3381,0,False,1.0,367.3965904213402
3383,0,,1.0,533.2171091021829
3384,0,False,,
3385,0,False,2.0,1086.802734920884
3386,0,,,
3388,1,False,1.0,314.9896886833975
3389,0,False,1.0,314.9896886833975
3390,0,False,1.0,314.9896886833975
3391,0,,,
3393,0,False,1.0,463.208837845042
3395,0,False,1.0,1626.4154297372147
3396,0,False,2.0,160.09939443890582
3397,0,False,1.0,157.5649554709716
3398,0,False,2.0,183.0374838826831
3399,0,,,
3400,0,,1.0,634.404068714226
3402,0,False,1.0,179.39188150709174
3403,0,False,1.0,314.9896886833975
3404,0,False,1.0,210.6773132958216
3405,0,False,,
3406,1,,1.0,
3408,1,False,3.0,314.9896886833975
3409,0,False,1.0,957.83982722181
3411,0,False,1.0,1438.7577037557787
3412,0,,1.0,250.11611464804295
3413,0,False,1.0,314.9896886833975
3414,0,False,1.0,624.4707872910158
3415,0,False,1.0,314.9896886833975
3416,0,,,
3417,1,False,4.0,612.2012731207857
3418,0,False,1.0,314.9896886833975
3419,0,False,1.0,317.6585336275839
3422,0,False,2.0,282.2337205349433
3423,0,,,
3424,0,False,,
3425,0,False,1.0,314.9896886833975
3426,0,,,
3427,0,False,3.0,492.7359321900304
3430,0,,,
3431,0,False,1.0,821.2939781695457
3432,0,False,1.0,1150.8154517490825
3433,0,False,1.0,405.9097514244036
3434,0,False,1.0,227.57559480643337
3436,0,False,1.0,267.0982108049254
3437,0,False,1.0,210.79882651063224
3438,0,False,1.0,315.01814641153146
3439,0,False,1.0,320.83641470560457
3440,0,False,1.0,198.1154515648971
3442,0,False,1.0,136.7038789036668
3443,0,False,4.0,435.68970948443246
3444,0,,,
3445,0,False,2.0,224.46063412839212
3446,0,False,2.0,314.9896886833975
3448,0,False,2.0,643.6767810995709
3449,0,False,1.0,314.9896886833975
3450,0,False,1.0,453.2553792718401
3452,0,False,1.0,314.9896886833975
3453,0,False,2.0,1169.4126725722292
3454,0,False,1.0,94.4346920049877
3455,0,,1.0,314.9896886833975
3456,0,False,1.0,240.8046202386604
3457,0,False,1.0,673.5895973372196
3459,0,False,1.0,228.9426957948707
3461,0,False,1.0,314.9896886833975
3462,0,,1.0,834.058590238752
3463,1,False,1.0,314.9896886833975
3464,0,False,2.0,314.9896886833975
3465,0,False,1.0,984.1379896758816
3466,0,False,1.0,33.03514152075718
3467,0,,,
3468,1,False,4.0,343.9345248922083
3469,0,,1.0,244.63015888254515
3470,0,False,1.0,283.787772075572
3471,0,False,1.0,292.417944434537
3472,0,False,1.0,314.9896886833975
3473,0,,,
3474,0,False,1.0,72.73498115230595
3475,0,False,1.0,1493.969211065113
3477,0,False,2.0,314.9896886833975
3479,0,False,1.0,314.9896886833975
3480,1,False,1.0,314.9896886833975
3481,0,,,
3482,0,False,,
3484,0,False,1.0,166.54653369379096
3485,0,False,1.0,536.3327088244207
3486,1,False,1.0,687.3346185243688
3487,0,False,1.0,51.06740923374582
3488,0,False,1.0,27.93624922048094
3489,0,,,
3491,0,,,
3492,0,,,
3493,0,False,1.0,74.98047023775655
3495,0,False,,
3496,0,False,2.0,400.66043523565406
3497,0,,,
3498,0,False,1.0,314.9896886833975
3499,0,False,1.0,1241.4441720474342
3500,0,False,1.0,731.6547728812579
3501,0,False,1.0,337.54301443458917
3503,0,False,1.0,689.133328567835
3504,0,False,2.0,182.92881921106513
3507,0,False,1.0,97.57646215813044
3508,0,False,1.0,314.9896886833975
3509,0,False,1.0,286.28108996355604
3511,0,False,1.0,1067.806997249557
3512,0,False,1.0,278.8286672256801
3513,0,,1.0,314.9896886833975
3514,0,False,2.0,169.58768118426443
3515,0,False,1.0,132.39353160866054
3516,0,False,2.0,314.9896886833975
3521,0,,,
3524,0,,1.0,96.06478218963328
3525,0,,,
3526,0,,2.0,724.934485546396
3529,0,False,2.0,60.759851554640214
3532,0,False,3.0,314.9896886833975
3535,0,False,1.0,687.818814882951
3536,0,,1.0,314.9896886833975
3539,0,,,
3540,0,,,
3541,0,False,1.0,483.9285426966256
3542,0,,2.0,341.49097439630015
3543,0,False,3.0,314.9896886833975
3545,0,False,,
3546,0,,,
3547,0,False,2.0,1017.6538980010343
3548,0,,,
3550,0,False,1.0,37.54362448680649
3552,0,False,1.0,314.9896886833975
3553,0,False,1.0,490.1836831950422
3554,0,False,1.0,314.9896886833975
3555,0,,,
3556,0,False,2.0,1205.4742103461297
3557,0,False,,
3558,1,False,4.0,623.0277884040423
3559,0,False,,
3560,0,False,2.0,1197.943217010596
3562,0,False,3.0,192.27092719959307
3563,0,False,1.0,993.2733296010424
3564,0,False,6.0,481.3921819358533
3565,0,False,1.0,833.2201881513752
3566,0,,,
3567,0,False,2.0,443.1094052008783
3568,0,,,
3569,0,,,
3570,0,False,1.0,641.1044665788877
3571,1,False,10.0,314.9896886833975
3572,0,,,
3573,0,,1.0,314.9896886833975
3574,0,False,1.0,314.9896886833975
3575,0,,1.0,1164.2168053359096
3576,0,False,1.0,314.9896886833975
3577,0,False,1.0,314.9896886833975
3579,0,False,1.0,1568.4574976969334
3580,0,False,1.0,406.7817809969339
3581,0,False,1.0,571.8334852509586
3582,0,False,1.0,314.9896886833975
3584,0,False,2.0,314.9896886833975
3585,0,False,1.0,308.21505026469885
3586,0,False,1.0,175.02576530099003
3588,0,False,2.0,583.3350367309672
