consumer_id,num_unique_delivery_addresses,latest_delivery_address_name_length,latest_delivery_address_region_label,latest_delivery_address_fraction_vowels
4820,,,,
4821,,,,
4822,2.0,11.0,10.0,0.22550972355213
4824,,,,
4825,,,,
4826,1.0,11.0,43.0,0.3754329328309334
4827,1.0,15.0,38.0,0.5407432064593481
4828,1.0,13.0,9.0,0.3007128691926576
4829,14.0,4.0,20.0,0.1893590015520413
4830,,14.0,5.0,0.3377559089378418
4831,1.0,15.0,6.0,0.2623569661150202
4832,3.0,13.0,33.0,0.0862163763906256
4833,1.0,14.0,34.0,0.1615456875086264
4834,1.0,16.0,45.0,0.3337764291414691
4835,1.0,10.0,5.0,0.4092168217482694
4836,1.0,14.0,45.0,0.3178772773258336
4837,1.0,8.0,30.0,0.4110084153647942
4838,1.0,16.0,5.0,0.3733277123799568
4839,1.0,10.0,5.0,0.3878156591211178
4840,1.0,13.0,3.0,0.4932377411243861
4841,,11.0,10.0,0.493148435257385
4842,,14.0,33.0,0.4543410151570189
4844,1.0,10.0,5.0,0.2253813085060134
4845,1.0,10.0,30.0,0.4002557235897218
4846,1.0,14.0,30.0,0.3436606240969905
4847,,,,
4848,1.0,11.0,43.0,0.3306557860869027
4849,1.0,16.0,34.0,0.2146449593853441
4850,1.0,13.0,5.0,0.2019453234362967
4851,1.0,13.0,43.0,0.2212613424131182
4852,1.0,11.0,32.0,0.1999682636914353
4854,1.0,12.0,5.0,0.2446812666374528
4855,,15.0,5.0,0.4315144938922657
4856,2.0,15.0,5.0,0.1623543409183444
4857,,,,
4858,,12.0,15.0,0.3372601088763825
4859,2.0,7.0,33.0,0.3189740170727488
4860,1.0,12.0,10.0,0.4852861071030208
4861,,8.0,8.0,0.3873462392689061
4862,1.0,16.0,5.0,0.4429440619608193
4863,2.0,12.0,5.0,0.3322685162686873
4864,2.0,13.0,43.0,0.3035028572551552
4865,,13.0,3.0,0.1874010227359678
4866,,12.0,34.0,0.3814388759787255
4867,1.0,13.0,5.0,0.3768577205743969
4868,1.0,17.0,43.0,0.3192040807474032
4869,1.0,12.0,43.0,0.3352254351966838
4870,1.0,11.0,16.0,0.366746876165553
4871,1.0,17.0,5.0,0.1859171805724523
4872,1.0,15.0,5.0,0.2921619172744338
4873,1.0,10.0,5.0,0.3708883463388322
4874,1.0,15.0,15.0,0.4860192968504482
4875,,13.0,5.0,0.3011871952824421
4876,1.0,15.0,5.0,0.2418784987544308
4877,1.0,11.0,33.0,0.210960136092401
4878,1.0,13.0,27.0,0.3827662208961867
4880,1.0,16.0,23.0,0.1922938123376295
4881,,,,
4882,1.0,16.0,11.0,0.3757425858006279
4883,2.0,21.0,10.0,0.1162621753238437
4884,1.0,23.0,33.0,0.380737047366501
4885,1.0,18.0,5.0,0.3509680658586201
4886,1.0,16.0,30.0,0.3640351615853597
4887,1.0,10.0,10.0,0.3731431780871703
4888,1.0,12.0,10.0,0.4618065813419461
4889,2.0,15.0,5.0,0.501850872192522
4890,2.0,14.0,32.0,0.3677841506056756
4891,,,,
4893,2.0,18.0,46.0,0.096658416922427
4894,,7.0,5.0,0.2799615645344133
4895,,,,
4896,1.0,17.0,45.0,0.4178602593982156
4897,,15.0,43.0,0.6975693828825357
4898,3.0,16.0,18.0,0.1451934741309224
4901,1.0,12.0,5.0,0.2148468972804927
4904,1.0,15.0,46.0,0.1808684764853995
4905,1.0,10.0,30.0,0.4235286462039659
4906,1.0,14.0,43.0,0.1992566791834564
4907,1.0,16.0,10.0,0.4252955985081565
4908,2.0,13.0,32.0,0.3351961415250226
4909,2.0,12.0,7.0,0.2630440998639284
4910,1.0,11.0,10.0,0.5761329644917728
4911,1.0,14.0,43.0,0.1589191409156226
4912,2.0,14.0,10.0,0.5494903917603029
4913,,,,
4914,1.0,16.0,15.0,0.1974399031398983
4915,,,,
4916,1.0,13.0,43.0,0.3785199568525467
4917,,,,
4918,,19.0,5.0,0.2514126671387089
4919,1.0,10.0,45.0,0.3042038266576929
4920,2.0,16.0,5.0,0.5923656585643045
4921,,,,
4922,,13.0,22.0,0.3994219054656788
4923,1.0,13.0,10.0,0.3420768248262732
4925,1.0,15.0,5.0,0.2830249795466827
4926,,16.0,36.0,0.3932400338343018
4927,2.0,11.0,3.0,0.2112126277380283
4928,,,,
4929,1.0,13.0,5.0,0.3398748075720209
4930,2.0,14.0,43.0,0.3393842065967544
4931,,1.0,5.0,0.0828615991491589
4933,6.0,7.0,5.0,0.3298875787645541
4934,1.0,17.0,43.0,0.4005681919816153
4935,1.0,14.0,30.0,0.4105062447062234
4936,1.0,11.0,6.0,0.4313610853338825
4937,1.0,17.0,5.0,0.4117570065809631
4938,,12.0,6.0,0.5602569516952823
4939,1.0,10.0,34.0,0.3741725185850594
4940,2.0,13.0,34.0,0.3343048852198069
4941,,14.0,11.0,0.4929286253276269
4942,1.0,16.0,6.0,0.4884569864142716
4943,,12.0,5.0,0.3972004623065987
4944,1.0,14.0,5.0,0.4228886608191228
4946,1.0,15.0,22.0,0.2211236306222982
4947,1.0,13.0,3.0,0.086898219043051
4948,1.0,11.0,30.0,0.1891128802205602
4950,1.0,10.0,16.0,0.3616814360664319
4952,,,,
4953,1.0,13.0,43.0,0.321133399557684
4954,1.0,9.0,5.0,0.2351994005011338
4955,1.0,13.0,18.0,0.2905196334624422
4956,1.0,12.0,3.0,0.3299416762710379
4958,1.0,14.0,5.0,0.3011073280956062
4959,2.0,14.0,44.0,0.3361586921005989
4960,2.0,11.0,16.0,0.3882413616185998
4962,1.0,14.0,16.0,0.4631449243384102
4963,1.0,13.0,5.0,0.3067216109711412
4964,1.0,13.0,34.0,0.1870132592183679
4966,2.0,11.0,21.0,0.372186370947383
4968,1.0,14.0,45.0,0.5746583313104116
4969,1.0,14.0,16.0,0.3748406315681996
4970,2.0,8.0,5.0,0.331271476589922
4971,2.0,15.0,33.0,0.4581683884056413
4972,1.0,7.0,38.0,0.3299910550553276
4973,1.0,13.0,11.0,0.2569522013927861
4974,1.0,3.0,5.0,0.0438340507121948
4975,,,,
4977,2.0,16.0,11.0,0.3716157421912004
4978,1.0,13.0,35.0,0.5834785705405354
4979,,1.0,5.0,0.1430591997203794
4980,,,,
4981,,14.0,5.0,0.2404185442364803
4982,1.0,13.0,5.0,0.1350702362245695
4983,,,,
4984,,13.0,22.0,0.2648749954745242
4985,,9.0,43.0,0.3291491110805126
4986,,14.0,5.0,0.4306167640898436
4987,1.0,14.0,33.0,0.5317236600166393
4988,,,,
4989,1.0,15.0,44.0,0.4945193616401694
4990,,13.0,5.0,0.4200440831238387
4991,1.0,13.0,15.0,0.1733025200374
4994,1.0,11.0,5.0,0.2040700016097255
4995,5.0,23.0,5.0,0.4467501960189051
4996,1.0,11.0,33.0,0.3254161448274337
4997,1.0,12.0,10.0,0.2977017618230041
4998,,13.0,5.0,0.3293911650078058
4999,,,,
5000,1.0,10.0,5.0,0.4341305947785621
5001,,,,
5002,1.0,12.0,6.0,0.4781670058054635
5003,1.0,13.0,46.0,0.0739797650287012
5004,,,,
5006,,,,
5007,1.0,11.0,5.0,0.2613785070427084
5009,1.0,5.0,43.0,0.1336328184818761
5011,1.0,15.0,15.0,0.4989358298371137
5012,1.0,13.0,33.0,0.3483334985686633
5013,1.0,14.0,5.0,0.3830622610398692
5014,,,,
5015,1.0,15.0,10.0,0.4077857785198691
5016,1.0,14.0,23.0,0.2563636156386299
5017,1.0,13.0,32.0,0.2835075154902761
5018,1.0,11.0,22.0,0.3429098690516217
5019,1.0,14.0,46.0,0.3106138150387697
5021,1.0,14.0,3.0,0.1932482325732792
5022,1.0,12.0,38.0,0.4655369425136996
5023,1.0,14.0,11.0,0.2667570217897013
5024,1.0,12.0,46.0,0.4462963937734229
5025,,,,
5026,1.0,13.0,5.0,0.3453317040245106
5027,,,,
5028,2.0,14.0,5.0,0.298131608711269
5029,2.0,10.0,5.0,0.3614428584304429
5030,,,,
5031,,14.0,34.0,0.4125499884828844
5032,1.0,10.0,33.0,0.3569471417334991
5033,2.0,11.0,7.0,0.3754514084779393
5034,1.0,12.0,22.0,0.2895744113571188
5035,2.0,15.0,5.0,0.3235993437914129
5036,1.0,15.0,16.0,0.3694300659564111
5037,2.0,12.0,42.0,0.4042094294178212
5038,2.0,12.0,30.0,0.0552853384329724
5039,2.0,14.0,33.0,0.3347560930305376
5040,1.0,14.0,34.0,0.3657138082225219
5041,1.0,11.0,15.0,0.2685294182225673
5042,1.0,15.0,30.0,0.4565937331289909
5047,,,,
5048,1.0,14.0,43.0,0.3813451674327221
5049,,12.0,33.0,0.3944290723359029
5051,1.0,15.0,46.0,0.3130836670369051
5052,,,,
5054,2.0,13.0,43.0,0.3721034734639984
5055,,12.0,33.0,0.5067197092653297
5056,2.0,13.0,43.0,0.549753932651589
5057,2.0,17.0,34.0,0.5155821403403031
5058,,8.0,5.0,0.3098320002136092
5059,,12.0,11.0,0.4975930501711495
5060,1.0,15.0,18.0,0.3659215399851245
5061,1.0,14.0,5.0,0.5372532208876679
5062,1.0,15.0,31.0,0.249690496127627
5063,1.0,19.0,20.0,0.3333850791663326
5064,,1.0,6.0,0.0828615991491589
5066,,14.0,5.0,0.3233774976541248
5067,1.0,11.0,43.0,0.2148512737610306
5068,,16.0,44.0,0.2984037170085886
5069,1.0,13.0,43.0,0.3944829809192657
5070,,,,
5071,2.0,17.0,5.0,0.3203870245901924
5073,1.0,14.0,23.0,0.3371967875717795
5074,2.0,14.0,15.0,0.39411739454482
5075,1.0,14.0,5.0,0.3845923365307028
5076,,,,
5077,3.0,21.0,33.0,0.275061941688937
5078,1.0,13.0,43.0,0.1893880957451918
5079,,,,
5081,1.0,7.0,20.0,0.3116782067792892
5082,2.0,13.0,33.0,0.3361456213708392
5083,1.0,11.0,20.0,0.4237645634117184
5085,,,,
5089,,10.0,5.0,0.2922507251992849
5090,2.0,15.0,45.0,0.1197146754098958
5091,2.0,14.0,45.0,0.4618248406352571
5092,1.0,15.0,10.0,0.4694822521993259
5093,1.0,18.0,5.0,0.3029908152611297
5095,1.0,13.0,11.0,0.3186631441527839
5096,,,,
5097,1.0,13.0,10.0,0.3104815604091912
5098,1.0,10.0,44.0,0.260389714622725
5099,,12.0,11.0,0.3861392552074667
5100,2.0,14.0,34.0,0.340114259811766
5102,1.0,6.0,5.0,0.3688242077543637
5103,4.0,15.0,15.0,0.2088346111977124
5104,1.0,14.0,33.0,0.3159845674521824
5106,,,,
5107,1.0,11.0,15.0,0.2191490181251365
5109,1.0,11.0,43.0,0.6487382080569744
5112,1.0,8.0,5.0,0.3765690590831256
5113,1.0,7.0,11.0,0.3607321003243022
5114,,11.0,11.0,0.3426758965928334
5115,,,,
5116,1.0,18.0,16.0,0.4111420498839609
5117,,14.0,33.0,0.4165496312305742
5118,1.0,10.0,33.0,0.2637603358838102
5119,1.0,13.0,24.0,0.4393788137049448
5120,,19.0,34.0,0.3033815000178554
5121,1.0,13.0,43.0,0.2198755229732744
5122,,12.0,27.0,0.4725787266000704
5123,,,,
5124,3.0,11.0,21.0,0.3956256291838005
5125,1.0,15.0,47.0,0.3407852252622059
5128,1.0,10.0,5.0,0.4839922582298084
5129,1.0,9.0,5.0,0.1494880772335362
5130,,11.0,33.0,0.2237219560980791
5131,1.0,16.0,5.0,0.4408582256145246
5132,1.0,14.0,0.0,0.4657645578797026
5134,1.0,16.0,43.0,0.4756416087484796
5136,1.0,14.0,35.0,0.315326662029045
5137,1.0,10.0,27.0,0.3087339066476389
5138,,11.0,30.0,0.0654548362408138
5139,,15.0,43.0,0.4061397919779621
5140,1.0,13.0,35.0,0.3219120919749406
5141,1.0,16.0,20.0,0.3529155987199382
5143,1.0,14.0,43.0,0.484803858645381
5144,2.0,15.0,5.0,0.4213075492276457
5145,3.0,13.0,5.0,0.5148350640885497
5146,1.0,15.0,15.0,0.3488418890519522
5147,2.0,19.0,15.0,0.2210396752619836
5148,1.0,10.0,34.0,0.3830756556853554
5149,,14.0,5.0,0.1755721719990836
5150,2.0,7.0,4.0,0.3242814557623691
5151,1.0,15.0,33.0,0.4848514020085051
5153,,15.0,43.0,0.2218887969790632
5154,1.0,11.0,43.0,0.3880455837764887
5157,1.0,14.0,21.0,0.6077428143214211
5158,,,,
5159,3.0,14.0,34.0,0.5909143730876161
5160,,10.0,5.0,0.3640852974658403
5161,1.0,13.0,10.0,0.2799788619752227
5163,1.0,9.0,38.0,0.4204888797291527
5165,1.0,11.0,32.0,0.2105256301067181
5166,2.0,16.0,15.0,0.4735290275337112
5168,1.0,11.0,46.0,0.3737704327591249
5169,1.0,12.0,13.0,0.2893256064736289
5170,1.0,16.0,3.0,0.1794159722875819
5171,2.0,13.0,5.0,0.7544864517964887
5172,1.0,18.0,45.0,0.4080389314139834
5173,,12.0,5.0,0.2414400439175887
5175,,12.0,5.0,0.6223168526319209
5177,1.0,13.0,5.0,0.4031442281191865
5178,,17.0,36.0,0.4416350041890438
5179,1.0,20.0,5.0,0.3828259180123406
5181,1.0,15.0,46.0,0.3682654390827546
5182,1.0,13.0,43.0,0.3606767396545175
5183,,12.0,33.0,0.4006469952062093
5184,2.0,11.0,5.0,0.3908661125256575
5185,1.0,18.0,33.0,0.2222653054754118
5186,1.0,14.0,43.0,0.4046718071685681
5187,2.0,13.0,10.0,0.5597196862346319
5188,,15.0,5.0,0.4887587111847492
5189,1.0,14.0,5.0,0.7118848658893661
5190,,14.0,15.0,0.4577503953555808
5192,1.0,12.0,23.0,0.4168997585027978
5193,1.0,16.0,34.0,0.3451097959658586
5194,1.0,14.0,15.0,0.3958776978648275
5197,1.0,12.0,43.0,0.4370948309298154
5198,,,,
5199,1.0,10.0,5.0,0.2443124345869864
5200,2.0,13.0,10.0,0.36386414719608
5201,,,,
5202,2.0,12.0,11.0,0.1684513299191492
5206,1.0,11.0,23.0,0.4023225809237356
5207,,,,
5208,1.0,11.0,23.0,0.107638387685456
5209,,14.0,5.0,0.3095904698047441
5210,1.0,13.0,21.0,0.3488595383096907
5211,,,,
5212,1.0,11.0,34.0,0.4135417937946177
5213,1.0,11.0,43.0,0.2784709390165313
5214,,,,
5215,,17.0,10.0,0.4513959459491457
5216,,13.0,10.0,0.2731621425085134
5217,1.0,12.0,21.0,0.2221667711249895
5218,1.0,16.0,44.0,0.5377568695969519
5219,2.0,14.0,3.0,0.2876106746809003
5220,,13.0,21.0,0.2613030336674606
5221,,,,
5222,1.0,15.0,43.0,0.1607944891465921
5223,,9.0,6.0,0.3947900219107922
5226,1.0,13.0,43.0,0.3799083132358638
5228,1.0,17.0,5.0,0.2579389928188513
5229,1.0,11.0,5.0,0.3793960624101528
5232,1.0,13.0,6.0,0.4100838401015938
5233,1.0,13.0,13.0,0.2647852042793207
5234,1.0,12.0,15.0,0.4048654325392475
5235,1.0,12.0,3.0,0.4707354416980466
5236,1.0,18.0,6.0,0.2479472351375851
5237,,13.0,5.0,0.4174336408738168
5238,1.0,14.0,43.0,0.4567715016164021
5239,,16.0,30.0,0.2801115282726708
5240,1.0,8.0,33.0,0.4760255883300132
5241,1.0,11.0,18.0,0.5220877624515221
5244,,,,
5246,1.0,16.0,1.0,0.4019941147808903
5247,2.0,13.0,33.0,0.4591159001808713
5248,,,,
5249,,,,
5251,1.0,12.0,44.0,0.3564419933020218
5253,1.0,13.0,33.0,0.2474598319485111
5254,,11.0,4.0,0.3938351552329435
5255,1.0,17.0,5.0,0.4376248129152134
5256,1.0,7.0,43.0,0.3647473091757497
5257,1.0,13.0,24.0,0.2369616815547226
5258,2.0,17.0,5.0,0.4349539147622346
5259,1.0,12.0,24.0,0.4189661063341825
5261,,,,
5264,1.0,13.0,10.0,0.3092895989547188
5265,1.0,24.0,3.0,0.2426256549114825
5266,2.0,10.0,8.0,0.2652679860372312
5267,,12.0,43.0,0.1633209742744365
5269,1.0,5.0,5.0,0.2626745598531261
5270,,,,
5271,1.0,17.0,5.0,0.1181633650435149
5273,1.0,14.0,45.0,0.2808543105108553
5274,1.0,17.0,5.0,0.2414160312271792
5275,2.0,10.0,5.0,0.3523536187260194
5276,1.0,15.0,5.0,0.3495854706069435
5277,,14.0,10.0,0.4611359565995117
5278,,13.0,0.0,0.4209301583850797
5279,1.0,15.0,5.0,0.3841554926840628
5281,1.0,13.0,5.0,0.3304177316058457
5282,,13.0,5.0,0.2671682761702965
5283,1.0,11.0,6.0,0.1649836001524774
5284,2.0,16.0,16.0,0.4314124222437964
5285,1.0,16.0,5.0,0.3410964746975685
5286,,14.0,15.0,0.3542230017739434
5287,1.0,26.0,33.0,0.3603183306175231
5288,3.0,10.0,34.0,0.4876627877046264
5289,1.0,9.0,5.0,0.2798913174415308
5290,1.0,11.0,33.0,0.2758587610840656
5292,,13.0,21.0,0.2455302681116978
5293,1.0,11.0,34.0,0.34404376581788
5295,1.0,15.0,6.0,0.1899149065140838
5296,1.0,15.0,10.0,0.4830397147511291
5297,,14.0,5.0,0.1892933969546067
5298,1.0,15.0,20.0,0.465629330944499
5299,,14.0,5.0,0.0491579242089214
5302,1.0,13.0,43.0,0.2736104786584054
5303,3.0,13.0,33.0,0.3750360504869772
5304,1.0,16.0,5.0,0.3509991250071875
5305,2.0,11.0,33.0,0.3030443028607636
5306,,12.0,10.0,0.2341538852579683
5307,1.0,13.0,5.0,0.3695351810625278
5309,2.0,11.0,16.0,0.5242621984462279
5310,1.0,13.0,22.0,0.2887625765614715
5311,1.0,12.0,5.0,0.3587903805474234
5312,1.0,14.0,46.0,0.3110870181440576
5313,,12.0,5.0,0.4363992561386104
5314,5.0,17.0,5.0,0.4626585672275456
5315,1.0,13.0,45.0,0.3119532497707291
5316,1.0,16.0,33.0,0.4660718238521301
5317,,,,
5318,,,,
5319,1.0,13.0,5.0,0.183458982842239
5321,,1.0,5.0,0.0828615991491589
5322,1.0,19.0,5.0,0.4181093677327783
5323,1.0,12.0,3.0,0.4350006180828052
5324,2.0,14.0,7.0,0.3520303079884556
5326,4.0,12.0,5.0,0.3757582141970946
5327,,,,
5330,,17.0,22.0,0.1912316922932809
5331,2.0,20.0,27.0,0.3150089130469553
5332,1.0,15.0,43.0,0.3522199187163392
5333,1.0,12.0,34.0,0.3395751479559695
5334,1.0,13.0,44.0,0.3120716788285905
5336,3.0,9.0,5.0,0.503760299460235
5337,,13.0,5.0,0.3376351129930381
5338,,,,
5339,1.0,15.0,37.0,0.378441794781395
5341,2.0,14.0,10.0,0.4432393290212852
5342,1.0,13.0,4.0,0.3420412934226008
5344,,11.0,46.0,0.4146025400335411
5346,1.0,13.0,34.0,0.3387164814140983
5347,2.0,13.0,43.0,0.3133409389828965
5348,1.0,9.0,36.0,0.5240577245566311
5349,1.0,11.0,3.0,0.2263694622305562
5350,3.0,11.0,4.0,0.5046620404605551
5353,,11.0,34.0,0.5418691016475442
5355,1.0,11.0,10.0,0.1781044257740147
5358,2.0,14.0,10.0,0.4321850726104059
5359,,,,
5360,,,,
5361,,14.0,33.0,0.2343733666068055
5364,1.0,18.0,5.0,0.3345678611196813
5365,,10.0,44.0,0.359788408456776
5367,1.0,11.0,34.0,0.3487754050732227
5368,1.0,15.0,33.0,0.3041628883363352
5369,1.0,15.0,33.0,0.4027730127026294
5371,1.0,12.0,22.0,0.2007542763342649
5373,1.0,13.0,43.0,0.4944625613518524
5374,,,,
5375,1.0,8.0,5.0,0.2566329717774015
5376,,,,
5378,,15.0,5.0,0.2927594528300125
5380,1.0,11.0,5.0,0.2996705007029806
5381,1.0,13.0,17.0,0.4894334452611569
5382,1.0,13.0,10.0,0.3968266413126676
5383,1.0,9.0,5.0,0.5399318783062148
5384,,12.0,5.0,0.3751204149004947
5385,11.0,11.0,5.0,0.2853743407200457
5386,1.0,13.0,43.0,0.293510515682261
5387,,,,
5388,1.0,12.0,21.0,0.3484182722694317
5390,,,,
5391,2.0,13.0,5.0,0.4040881050514424
5392,1.0,14.0,5.0,0.3240388364296803
5393,1.0,7.0,27.0,0.5527485066674119
5394,1.0,10.0,45.0,0.1480526415321518
5395,5.0,13.0,34.0,0.1120832961697694
5396,1.0,11.0,5.0,0.4745426401037689
5398,,,,
5399,,,,
5400,1.0,14.0,43.0,0.2636752359348645
5402,1.0,15.0,20.0,0.3168859100200574
5403,1.0,14.0,46.0,0.4237255052081076
5404,1.0,17.0,11.0,0.4196687897972871
5405,1.0,15.0,15.0,0.432494348670112
5406,,14.0,33.0,0.4900326143313903
5407,1.0,12.0,34.0,0.4355269411104916
5408,1.0,11.0,43.0,0.1094774881953566
5409,8.0,17.0,44.0,0.3728024974369009
5410,1.0,18.0,3.0,0.2574460345980036
5411,1.0,16.0,5.0,0.2522573018252119
5412,1.0,12.0,43.0,0.3229421232394913
5413,1.0,13.0,5.0,0.5104301161987411
5414,1.0,14.0,35.0,0.4124610483505911
5417,1.0,11.0,30.0,0.5415755687310537
5418,1.0,11.0,24.0,0.306164452838129
5419,,,,
5420,1.0,12.0,43.0,0.2076169578381896
5422,1.0,20.0,10.0,0.2763426879342157
5423,1.0,13.0,44.0,0.1426464841448975
5424,2.0,9.0,5.0,0.4755483249681249
5425,1.0,13.0,5.0,0.4534430860975144
5426,1.0,15.0,35.0,0.3402490075970583
5427,1.0,14.0,18.0,0.3023660164539424
5428,,,,
5431,1.0,18.0,34.0,0.1544968596348161
5432,1.0,17.0,43.0,0.2438418961932558
5433,1.0,11.0,44.0,0.3746461974735681
5434,1.0,13.0,5.0,0.4538429825427933
5436,2.0,13.0,43.0,0.4417480143557165
5437,,,,
5438,1.0,15.0,5.0,0.2791994475287335
5439,1.0,14.0,43.0,0.4735708098525787
5440,1.0,16.0,6.0,0.521708578327681
5441,,12.0,43.0,0.3974629095180687
5442,,11.0,5.0,0.3810338663334763
5443,,,,
5445,1.0,19.0,38.0,0.4430886375743564
5446,1.0,17.0,5.0,0.1051621354022519
5447,1.0,14.0,5.0,0.3362782697349196
5448,,,,
5449,1.0,15.0,5.0,0.1539855738286277
5450,2.0,7.0,10.0,0.3899843783028372
5451,1.0,15.0,33.0,0.4638077223039015
5452,,,,
5453,1.0,12.0,30.0,0.3601241184764175
5454,1.0,11.0,21.0,0.5167389644612013
5455,,,,
5456,1.0,13.0,5.0,0.181034711396457
5457,1.0,11.0,43.0,0.3343391441822949
5458,3.0,14.0,21.0,0.471655825912377
5459,1.0,11.0,38.0,0.3611133492003491
5460,1.0,16.0,5.0,0.1502551484619067
5461,,15.0,22.0,0.330966567965856
5465,,,,
5466,1.0,13.0,10.0,0.194750055698088
5467,2.0,9.0,5.0,0.1976431325772211
5468,1.0,16.0,35.0,0.360847443204086
5469,1.0,16.0,33.0,0.4161354970942202
5470,1.0,13.0,30.0,0.5478483923826429
5471,1.0,10.0,3.0,0.2452254865213741
5472,1.0,12.0,47.0,0.2728512556316178
5473,1.0,12.0,10.0,0.3598116252035466
5474,2.0,18.0,43.0,0.2255149073251283
5475,1.0,13.0,33.0,0.3437020070055522
5476,1.0,12.0,11.0,0.4504987102365687
5477,,,,
5478,,,,
5480,1.0,16.0,43.0,0.2274282885980607
5481,1.0,12.0,5.0,0.3044097575749146
5482,1.0,19.0,5.0,0.43980722011473
5483,1.0,12.0,43.0,0.4679590899404418
5484,,,,
5485,1.0,15.0,43.0,0.254716023237682
5486,1.0,12.0,23.0,0.382770564571492
5487,1.0,12.0,34.0,0.4716565119698245
5488,1.0,12.0,19.0,0.5047901260116324
5489,1.0,12.0,33.0,0.4480916861703046
5490,,16.0,15.0,0.2802023153054637
5492,1.0,15.0,5.0,0.4758354253515614
5493,,,,
5494,1.0,10.0,5.0,0.2419528036974796
5495,1.0,16.0,5.0,0.4488894428097935
5496,1.0,14.0,5.0,0.374107775217304
5497,2.0,5.0,10.0,0.1515282900821741
5500,1.0,18.0,5.0,0.409993667525709
5501,1.0,18.0,6.0,0.2739116896759578
5502,1.0,11.0,43.0,0.4194479076443383
5505,1.0,12.0,10.0,0.3293907771551774
5506,,16.0,11.0,0.2566607397593817
5507,1.0,9.0,3.0,0.2420487518947689
5508,,,,
5510,1.0,12.0,33.0,0.278382746429081
5511,1.0,19.0,34.0,0.257318456211615
5513,1.0,12.0,5.0,0.3525196411876032
5514,1.0,14.0,27.0,0.2748949298305497
5515,2.0,15.0,5.0,0.3988785733346986
5516,1.0,9.0,33.0,0.5471777754257948
5517,1.0,12.0,34.0,0.2361315279920675
5518,1.0,9.0,5.0,0.3506995882965008
5522,1.0,3.0,5.0,0.0828615991491589
5523,1.0,12.0,43.0,0.0741398958591584
5524,1.0,13.0,15.0,0.3557299218194865
5525,2.0,8.0,21.0,0.3985833073307245
5526,1.0,12.0,5.0,0.1269810081048029
5527,2.0,14.0,5.0,0.1757441757426507
5529,1.0,16.0,15.0,0.3795695784970486
5530,,12.0,33.0,0.3830322712768385
5531,1.0,12.0,27.0,0.2922932902831352
5532,2.0,15.0,10.0,0.4714100637602351
5533,1.0,16.0,5.0,0.2258157584295115
5534,,,,
5535,,15.0,38.0,0.3526462326834362
5537,1.0,12.0,5.0,0.3266688507722436
5538,1.0,16.0,20.0,0.434894633165727
5540,4.0,9.0,36.0,0.3016189567481244
5541,,,,
5542,1.0,12.0,38.0,0.2416523088558896
5543,1.0,13.0,33.0,0.384134163290432
5544,1.0,16.0,5.0,0.4691136248172788
5545,1.0,11.0,43.0,0.4141616376928511
5546,1.0,7.0,5.0,0.1963512895685944
5549,,,,
5551,,16.0,23.0,0.4216708695820668
5553,2.0,14.0,5.0,0.3479639127644551
5554,1.0,18.0,5.0,0.1887367553662516
5555,2.0,7.0,33.0,0.2095176291357487
5557,2.0,14.0,33.0,0.3643541309548848
5558,,18.0,5.0,0.2535416828739938
5559,,,,
5561,1.0,14.0,5.0,0.1821463934075559
5562,,,,
5563,3.0,15.0,43.0,0.4005445651042532
5564,1.0,12.0,15.0,0.2718773909260201
5565,1.0,15.0,30.0,0.2428671414120768
5566,1.0,9.0,5.0,0.0868693886041409
5568,1.0,16.0,43.0,0.2545826095306961
5569,,,,
5570,1.0,17.0,10.0,0.5417654398831708
5571,1.0,14.0,10.0,0.3749642938685147
5572,1.0,10.0,34.0,0.1783977698398042
5573,1.0,16.0,15.0,0.3762009575042225
5574,1.0,14.0,43.0,0.2278831571685468
5575,1.0,13.0,6.0,0.3483025147178594
5576,1.0,15.0,10.0,0.5098689844532025
5577,,,,
5578,2.0,15.0,33.0,0.3379908710596178
5580,,,,
5581,1.0,9.0,5.0,0.2654972338089193
5582,1.0,13.0,6.0,0.4125076190154817
5583,,15.0,11.0,0.3966194695524718
5584,1.0,17.0,5.0,0.3973778485418678
5587,2.0,14.0,15.0,0.3972773166320103
5588,1.0,9.0,46.0,0.4714489940901808
5589,1.0,13.0,22.0,0.2727160754652148
5590,,13.0,5.0,0.3218940078412641
5591,1.0,13.0,10.0,0.4020452810972991
5592,1.0,13.0,21.0,0.287731621172703
5593,1.0,17.0,43.0,0.3460277321071104
5594,1.0,13.0,4.0,0.3700660269968242
5598,1.0,15.0,5.0,0.3196934477425886
5599,,18.0,11.0,0.3506512810434767
5600,1.0,12.0,5.0,0.1141432990733807
5601,1.0,15.0,5.0,0.2800917028274939
5602,1.0,15.0,7.0,0.3869664004107134
5603,1.0,12.0,11.0,0.5125808895387032
5604,1.0,13.0,34.0,0.3799537511290032
5605,1.0,11.0,15.0,0.3694404891308503
5606,,10.0,22.0,0.3520053115474343
5608,1.0,19.0,37.0,0.4668426411377911
5609,2.0,12.0,5.0,0.1609879190626156
5610,1.0,15.0,32.0,0.3301612373166576
5611,1.0,24.0,33.0,0.4870247378914294
5612,1.0,15.0,27.0,0.3575888532617228
5614,2.0,15.0,10.0,0.4518396940129239
5615,1.0,13.0,3.0,0.5483372601002914
5616,,,,
5617,1.0,14.0,33.0,0.2730781285586588
5618,2.0,13.0,3.0,0.4279593684315428
5619,3.0,14.0,5.0,0.5678916140182168
