consumer_id,per_month_logout,per_month_page_activity,per_month_transactions
2932,,,0.9024655198469178
2935,,,5.5259860645217875
2936,,,1.2375224803995812
2937,,,4.483389023143445
2938,,,
2939,,,4.483389023143445
2940,,,
2941,,,2.7808583738833144
2942,,,1.3320237877884686
2946,,,2.377864921303611
2947,,,4.483389023143445
2948,,,4.031278270129835
2949,,,3.8849156068494017
2951,,2.0,0.6026782073858943
2952,,,4.483389023143445
2953,,1.0,10.065395417339609
2954,,5.0,12.67256876726634
2955,,,
2956,,,8.036971324053274
2957,,2.0,4.483389023143445
2958,,,4.483389023143445
2959,,,4.483389023143445
2960,,,
2961,,,
2962,,,3.404100096818088
2963,,,4.320281605466849
2964,1.0,2.0,3.050579366784675
2965,,,4.483389023143445
2966,,,4.483389023143445
2967,,,4.408192034602816
2968,,,5.647801062084253
2969,,,
2970,,,11.577801836472524
2971,,1.0,4.483389023143445
2972,,,4.956607316717939
2973,,,8.99492013579862
2974,,3.0,4.483389023143445
2976,,,4.8632865661801485
2977,1.0,,
2978,,,
2979,,,13.403630711018955
2980,,,4.483389023143445
2981,,,4.483389023143445
2982,,,
2983,,,
2984,,,3.9377434135561207
2985,,,0.5858176848574836
2986,1.0,4.0,4.483389023143445
2988,,,
2989,,,4.483389023143445
2992,,,
2993,,,
2994,,,
2995,,,3.666894216271952
2996,,,
2997,,,5.6037940608159715
2998,,,
2999,,,4.483389023143445
3000,,3.0,4.196045773630985
3001,,,
3002,3.0,4.0,7.075624617816567
3004,,,5.756978437402189
3005,,,7.485564718747366
3006,,,4.483389023143445
3008,,2.0,0.092423771281517
3009,,,29.827519132792784
3010,,,
3012,,1.0,10.42143171123822
3013,,,15.006252196293367
3014,,,3.765538487096923
3016,,,4.454946250262006
3017,1.0,,3.69087627422364
3018,,,
3019,,,4.483389023143445
3020,,,2.913659851623346
3021,,,34.76129709776483
3022,,,3.744764570231936
3023,,,7.099578511007767
3024,,,4.483389023143445
3025,,1.0,4.531950761012789
3027,,,
3028,1.0,,4.483389023143445
3029,,,
3030,,,
3031,,,5.118823449022738
3033,,,
3035,,1.0,4.483389023143445
3036,,,
3037,,,
3038,,,4.483389023143445
3039,,,3.532804641118287
3040,,,
3041,,,14.396197180535667
3042,,,5.031015890325509
3043,,,4.483389023143445
3044,,,14.335061258982346
3045,,,6.595497306056619
3047,,,4.319561248752386
3048,,2.0,5.876439074581566
3049,,4.0,2.5757609698825457
3050,,,13.957956824353593
3052,,1.0,
3053,,,4.483389023143445
3054,,,
3055,,,8.34012920461089
3058,,,4.483389023143445
3059,,,
3060,,,0.5957176005696905
3062,,5.0,8.597774942180056
3063,,,
3064,,,12.750415426516769
3065,,,4.483389023143445
3066,,1.0,1.7346217991932218
3069,,,
3070,,,
3071,,,
3072,,,5.503300791928545
3073,,,3.0598533142490014
3075,,,4.483389023143445
3078,,,4.483389023143445
3079,,,
3080,1.0,1.0,0.39926315718043
3082,,,11.400331427450896
3083,,,4.483389023143445
3085,,,6.462141336887214
3086,,,7.274497199085087
3087,,,
3088,,,
3091,,,7.149536634394519
3093,1.0,2.0,4.483389023143445
3096,,,8.915641549843397
3097,,,4.483389023143445
3098,,,4.483389023143445
3100,,,1.3945974824947387
3101,,,4.483389023143445
3102,,,4.483389023143445
3103,,,
3104,,,
3105,,,
3106,,,0.7511416641070325
3107,,,9.041347161545495
3108,,,2.308736393737707
3109,,,1.333306640575477
3110,,,12.918733864164269
3113,,,
3114,,,
3115,,,0.0425109962702672
3117,,,4.483389023143445
3118,,,8.99086380096782
3119,,,
3120,,5.0,23.62531147176549
3121,,3.0,
3122,,,
3123,,,4.483389023143445
3125,,2.0,7.243517920997702
3127,,,4.483389023143445
3128,,,
3129,,,5.615165813034218
3130,,,
3131,,,8.15179197018505
3133,,,19.741519913426217
3135,,4.0,3.85642477980429
3136,,,
3137,,,3.540847226930882
3138,,,2.2159939161447664
3139,,,3.791993133606988
3140,,,
3141,,,
3143,,,13.10242198896566
3145,,,4.483389023143445
3146,,4.0,12.541298893551431
3147,,,11.85759189536794
3150,,,5.7304284375512
3152,,1.0,4.483389023143445
3154,,,
3155,,,6.333688316123389
3156,,,
3159,,,
3160,,,4.187632340688525
3162,,,0.8984123253079078
3163,,,
3165,,,6.950494668054241
3166,2.0,2.0,
3167,,,8.66302206319153
3168,,5.0,1.039754121633294
3169,,,4.483389023143445
3170,,,2.714486021644558
3171,,1.0,1.452582307178881
3172,,,0.7272137595269177
3173,,,
3174,2.0,2.0,16.200433964323995
3175,,,9.659177339391215
3176,,2.0,2.50088171870971
3177,,,5.122300660961134
3178,,,4.483389023143445
3179,,,18.478166240234852
3180,,,2.816793159833882
3181,,,
3183,,,
3184,,1.0,3.3220226009917933
3186,,,
3187,,,4.483389023143445
3188,,2.0,4.483389023143445
3189,,,
3191,,1.0,1.079713765798309
3193,,2.0,4.483389023143445
3194,,,
3195,,,
3197,,,
3198,,,6.839942017394172
3199,,,8.647337842523616
3200,,,3.4406126517222555
3201,,,4.483389023143445
3202,,,4.483389023143445
3203,,,
3204,,2.0,8.119970867945774
3205,,1.0,
3206,,,
3207,,,
3208,,,4.483389023143445
3209,,,
3210,,,
3211,,,
3213,,,
3214,,,
3216,,3.0,4.483389023143445
3218,,1.0,
3219,,,
3220,,,5.012209498525065
3221,,3.0,12.671240986251505
3222,,,5.429611018767673
3224,,,2.770675154164876
3225,,,4.483389023143445
3226,,,4.483389023143445
3227,,,4.483389023143445
3228,,,3.3638283631182584
3229,,,
3231,,,4.483389023143445
3232,,,7.557340983381355
3233,,,14.412321282244529
3235,2.0,4.0,
3236,,,3.358378395872349
3237,,,
3238,,,1.7515739078600552
3239,,,0.1029573152453894
3240,,,4.483389023143445
3241,,,
3242,,,4.483389023143445
3243,,,
3244,,,2.462152408035168
3246,,,
3247,,,0.021535030361901
3248,2.0,5.0,16.344985167245298
3249,,,7.292034662518259
3250,,,7.057754223876231
3252,,,0.2226895511066653
3253,,1.0,1.686598535839361
3254,,,16.651527041428565
3255,,,8.019221816820568
3256,,,
3257,,,4.483389023143445
3258,,,8.398169957003427
3259,,1.0,4.483389023143445
3261,1.0,,3.697548000539686
3263,,,
3264,,,26.516265595898915
3265,,,0.2827016899630243
3266,,,
3267,,,5.01303024940435
3268,1.0,2.0,4.483389023143445
3269,,,
3270,,,
3271,,3.0,4.483389023143445
3272,,,4.483389023143445
3273,,,
3274,,,
3276,,,4.064526156447588
3277,,,4.483389023143445
3278,,,2.7653775071529334
3279,,,5.671302130733487
3280,,,
3281,,1.0,
3282,,,
3285,,,4.483389023143445
3286,,,
3287,,,
3288,,,6.740420076760105
3289,,,
3290,,,
3291,,,
3292,,,4.483389023143445
3293,,,
3294,,,5.705969130997735
3295,,,4.725933861834645
3297,,,4.483389023143445
3299,,,1.7338498238072355
3300,,,2.208071886729754
3302,,,6.328389659297159
3303,,,4.483389023143445
3305,,,4.483389023143445
3306,,,3.86539949916836
3307,,,3.968255289260764
3308,,,6.829462234243649
3310,,,1.134082828746951
3311,,,
3312,1.0,,8.573739832528187
3313,,,4.483389023143445
3314,,,7.657708190253961
3315,,,5.486608261728168
3316,,5.0,1.0386259633807278
3317,,,7.337910823567869
3319,,,5.621359032824549
3320,,,4.483389023143445
3321,,,3.3421236299865447
3322,,,
3323,,,4.691253487722097
3324,,,20.69426347654626
3325,,,3.2159332905383025
3326,,,
3327,,,2.6854377035028696
3328,,,3.0706296088196456
3329,,,8.045487559811178
3331,,2.0,4.483389023143445
3333,,,
3335,,,
3336,,,
3337,,,9.205347522735632
3338,,,4.483389023143445
3339,,,4.483389023143445
3340,,,4.483389023143445
3341,,,
3342,,1.0,4.483389023143445
3343,,,0.60317397620071
3344,,,7.335985682684163
3345,,,
3346,,,3.208581863969362
3350,1.0,5.0,7.807730784566297
3352,,,
3353,,,10.158851658543654
3354,1.0,1.0,8.416700279942248
3355,,,10.401615624148342
3356,,,4.483389023143445
3357,,,
3359,,,
3360,,,6.163683885484075
3361,,,2.7334815887055504
3362,,,4.782301414870485
3363,,,6.432923669774129
3364,,4.0,4.483389023143445
3365,,,
3367,,,4.483389023143445
3368,,,
3369,,,2.7717720835548465
3370,1.0,,1.4315412574851007
3371,,,4.483389023143445
3372,,,8.04705446148635
3373,,,15.676709956198646
3374,,,4.483389023143445
3375,,,0.1973154249643149
3376,,,5.843748594151853
3377,,,9.039250361969277
3380,,,7.486735311477252
3381,,,4.483389023143445
3383,,,
3384,,,
3385,,,2.4055778828773327
3386,,,
3388,,,22.246941561281915
3389,,,4.483389023143445
3390,,,1.022146923407751
3391,,,
3393,,,4.7663259094204555
3395,,5.0,12.00760163541149
3396,,,13.89345455125346
3397,,,0.6113511880890636
3398,,,3.1428841106988035
3399,,,
3400,,5.0,2.675958197967758
3402,,1.0,2.703078271800627
3403,,,
3404,,,7.930894153749318
3405,,1.0,
3406,,,
3408,1.0,,
3409,,,3.7866172403858447
3411,,1.0,3.1826747236610675
3412,,2.0,4.558830653748853
3413,,,5.197617306397664
3414,,,
3415,,1.0,7.905183696679764
3416,,,
3417,1.0,5.0,5.66315670057335
3418,,,5.607523932288047
3419,,,0.1677270966785164
3422,,,4.1529576281671545
3423,,,
3424,,,
3425,,,5.074948950676558
3426,,,
3427,,,13.05508166281686
3430,,,
3431,,,4.483389023143445
3432,,,2.1213312552923353
3433,,,1.193152004866329
3434,,,1.9075650567704543
3436,,,9.2047162472974
3437,,,1.5447885828525978
3438,,,
3439,,,17.57960626160144
3440,,5.0,4.483389023143445
3442,,,4.037695570190832
3443,,,11.087078950860398
3444,,,
3445,,,3.987410906139043
3446,,,10.443386274257389
3448,,,5.6036159556330905
3449,,,2.8060330515867653
3450,,,4.483389023143445
3452,,,12.124119010040577
3453,,,7.644036062214105
3454,,,3.407755590126999
3455,,1.0,3.191196711119631
3456,,,4.483389023143445
3457,,,7.623480546340891
3459,,3.0,3.9997080791932578
3461,,,4.309837376673868
3462,,,13.553876592909964
3463,,,29.994342344781177
3464,,,4.483389023143445
3465,,,3.975537042281585
3466,,,
3467,,,
3468,1.0,,0.6131323200111611
3469,,,0.7793376001983965
3470,,,4.483389023143445
3471,,,
3472,,,9.283378607813528
3473,,,
3474,,,8.74934961949651
3475,,,9.305115298952169
3477,,,11.687648682298931
3479,,,1.7002562836371862
3480,1.0,3.0,4.483389023143445
3481,,,
3482,,,
3484,,5.0,4.483389023143445
3485,,,4.483389023143445
3486,,,19.67417764412535
3487,,,1.534537322011862
3488,,,4.640514185308298
3489,,,
3491,,,
3492,,,
3493,,,13.4590994031119
3495,,,
3496,,,27.44556057704009
3497,,,
3498,,,6.890197411428914
3499,,,4.483389023143445
3500,,,4.483389023143445
3501,,,0.7594293835961534
3503,,,
3504,,,
3507,,,7.961469184678861
3508,,,3.061632741302482
3509,,,
3511,,1.0,2.744272635009149
3512,,,4.483389023143445
3513,,5.0,4.483389023143445
3514,,,9.28680652924238
3515,,,1.9521290140661405
3516,,,4.483389023143445
3521,,,
3524,,5.0,3.062329535579784
3525,,,
3526,,,4.483389023143445
3529,,,
3532,,,8.503198564225562
3535,,,0.6443881188755292
3536,,2.0,4.483389023143445
3539,,,
3540,,,
3541,,3.0,4.7687211103051155
3542,,,0.8392819608126525
3543,,,19.996837162403175
3545,,,
3546,,,
3547,,,8.204035270399057
3548,,,
3550,,,8.03029433426227
3552,,,4.733352880922787
3553,,,4.483389023143445
3554,,,4.483389023143445
3555,,,
3556,,,1.928241595472738
3557,,,
3558,1.0,2.0,4.483389023143445
3559,,,
3560,,1.0,4.104370442885383
3562,,,4.483389023143445
3563,,3.0,4.483389023143445
3564,,,1.91209498463395
3565,,,4.483389023143445
3566,,,
3567,,,
3568,,,
3569,,,
3570,,,1.6330855692071615
3571,,,1.880355690200311
3572,,,
3573,1.0,1.0,8.600528162832232
3574,,,3.759999630243048
3575,,,
3576,,,12.102170131737616
3577,,,0.4091375896558356
3579,,,4.483389023143445
3580,,,3.236469975790465
3581,,,3.6267666140050463
3582,,2.0,2.4995062975999787
3584,,,8.905031987148604
3585,,,9.027996019147132
3586,,,5.685526482016247
3588,,,
3590,,,4.483389023143445
3591,,1.0,5.690973087452701
3592,,,
3593,1.0,2.0,
3594,,,4.483389023143445
3595,2.0,,
3596,,,4.05248092627032
3597,,,4.483389023143445
3598,,1.0,4.483389023143445
3600,,,4.866357157633829
3601,2.0,1.0,
3602,,1.0,5.71731011951479
3603,,,4.483389023143445
3604,,,4.483389023143445
3605,,,
3607,,,
3608,,,
3610,,,
3611,,,
3613,,,1.5942587108952568
3614,,,5.42726840168422
3615,,,1.4459807690598645
3616,,,3.486591819704942
3617,,,
3618,,,2.9747762688623594
3619,,,9.475113735222804
3620,,,0.0725479972617315
3621,,,0.9693912751805188
3623,1.0,,
3624,,,4.483389023143445
3625,,,
3626,,5.0,9.091508188796126
3631,,,3.1780609274168334
3633,,,1.698606257415962
3634,,1.0,1.7335414830221358
3635,,,4.483389023143445
3637,,,3.189799710234423
3638,,,5.883431464746352
3639,,,
3640,,,2.0921973257175286
3641,,,5.309440453573617
3642,,,4.483389023143445
3643,,,
3645,,,
3646,,,4.483389023143445
3647,,,
3649,,,5.983577942136128
3650,,,3.2057915433107076
3651,,,4.483389023143445
3653,,,4.483389023143445
3654,,,6.1333554102392105
3655,,,
3656,,,
3658,,,6.817188734170481
3659,,,6.104193394676091
3660,,,6.516421536209689
3661,,,2.6015231225224604
3663,,1.0,4.483389023143445
3664,,5.0,4.483389023143445
3666,,,10.053971227931068
3667,,,4.483389023143445
3668,9.0,5.0,6.966649874437191
3671,,,2.728984950539497
3672,,,4.483389023143445
3673,,,10.14123521718223
3674,,4.0,4.483389023143445
3676,,,5.00744086587266
3677,,,14.742265655008804
3678,,,
3679,,,
3680,,,
3681,,5.0,7.323669159465343
3682,,2.0,9.399136140420076
3683,,,
3684,,,
3685,,,
3686,,,22.676637444418915
3687,,,13.059913992484429
3688,,,6.546427491330627
3689,,,5.398389327655531
3691,,,
3694,,,7.503855176820129
3695,,,15.001461764716318
3696,,,
3697,,,
3699,,,9.06227013856762
3700,,,4.632485591768791
3702,,,4.483389023143445
3703,,,
3704,,,2.563226261687365
3706,,,1.170554610259437
3709,,,4.483389023143445
3711,,,
3713,,,
3716,,,
3717,,,
3718,1.0,3.0,4.483389023143445
3719,,,8.619448592340227
3720,,,6.006750058370919
3721,,,0.3775866004149499
3722,1.0,2.0,4.228496501521273
3724,,,4.796012517189368
3725,,,6.556372089908332
3726,,2.0,4.483389023143445
3727,,,4.483389023143445
3728,,,4.483389023143445
3729,,,7.863984205046592
3730,,5.0,10.1828846358681
3731,,,11.056354227683787
3733,,,2.779536519305473
3735,,,4.483389023143445
3736,,,
3737,,,
3738,,,
3739,,,4.483389023143445
3740,,,
3741,,,4.483389023143445
3743,,,12.695012282821018
3745,,,4.483389023143445
3747,,,4.483389023143445
3748,,1.0,4.483389023143445
3749,,,4.483389023143445
3751,,,
3752,,,4.483389023143445
3754,,,
3756,,,8.18371215602118
3757,,,4.483389023143445
3760,,,3.837335336220608
3761,,,5.704141835451518
3762,,,7.051173452014125
3763,,,5.177810705759633
3764,,,
3767,,,9.040918910431383
3768,,,
3769,,,5.948894984016621
3771,,,0.0829114372421057
3772,,,
3773,,,
3775,,,2.399983221996436
3778,,,4.483389023143445
3779,,,4.483389023143445
3780,,1.0,4.483389023143445
3782,,,4.483389023143445
3783,,,10.477252278952232
3785,,,11.216400011015718
3786,2.0,,
3788,,1.0,24.046362582909367
3791,,,18.120887950676643
3792,,,5.982618112561358
3793,,,2.454313227099708
3794,,,4.483389023143445
3795,,,0.7269720433297304
3796,,,
3797,,,
3798,,,5.451668998993852
3799,,,
3800,,,1.011023607568053
3801,,,7.472658477291139
3802,,,4.483389023143445
3803,,,18.275004358822873
3804,,,3.1001921679232196
3805,,1.0,2.103109931064915
3809,,,1.3454756798250718
3810,,,10.624505079266
3811,,,31.03499501351338
3814,,,6.560216184890238
3815,,,8.234542732578227
3816,,,2.40350364598857
3817,,,4.350591353901555
3819,,,4.793196045823231
3820,,,2.300030967899005
3821,,,2.7197730172804917
3823,,,9.40354285872669
3824,,,
3825,,,5.793830973345255
3828,,5.0,
3829,,,
3830,,,12.9183512601716
3831,,,2.6864147439233053
3832,,,4.483389023143445
3833,,,12.787001571837983
3834,,,2.2926377917886667
3838,,,5.713350400220823
3839,,,4.483389023143445
3840,,5.0,8.069571033691853
3841,,,
3842,,,10.981065749646772
3843,,,
3847,,,3.908930222762024
3849,,,2.6992589390972377
3850,,,4.483389023143445
3852,,,
3853,,,13.37479832253018
3854,,5.0,8.701618860962062
3855,,,4.483389023143445
3856,,,0.0723810072212978
3857,,2.0,3.6472380568430105
3859,,,4.163781206375066
3860,,,
3861,,,3.857950443112311
3862,,,
3863,,,
3864,,,3.676984323999677
3865,,,
3866,,,0.8758524493887421
3870,,,
3872,,,
3873,,,1.0756441750249268
3874,,,
3875,,,4.889203709926363
3876,,5.0,17.298032730361776
3877,,,4.483389023143445
3878,,,5.3547524098787145
3879,,,4.536963701792207
3880,,,4.058055384477187
3881,,,
3882,,,
3883,,,
3884,,,4.483389023143445
3885,,,4.483389023143445
3886,,,3.5120650773883084
3887,,,3.0473180401527045
3888,,,0.349861337446486
3889,,,1.6345511250161031
3890,,,
3891,,,2.9435576430772157
3892,,1.0,4.483389023143445
3893,,,4.483389023143445
3894,,,4.483389023143445
3895,,4.0,6.876912363154325
3896,,,3.462138364209443
3897,,5.0,13.822873008427766
3899,,,11.188024890124998
3900,,,2.9803052309689364
3901,,,
3902,,5.0,4.483389023143445
3903,,,
3905,,,3.852971630602867
3906,,,8.407460750490996
3907,,,2.343952925028539
3910,,,2.063397648503061
3912,,,3.615840727902387
3913,,,
3914,,,1.7592695638137428
3915,,,2.938926025373515
3916,,,
3917,,,1.9123155560570249
3918,,,7.902620891920337
3919,,,
3920,,2.0,1.6512390614281158
3921,,,
3922,,,4.605082455412543
3924,,,
3925,,,
3926,,4.0,5.213578540270436
3927,,,6.144669930881543
3929,,,
3930,,,4.483389023143445
3931,,,12.350729293826884
3932,,,
3933,,,
3934,,,
3935,,,3.389857929852002
3936,,,
3938,,,0.2505181048342164
3941,,,
3942,2.0,3.0,4.483389023143445
3943,,,8.314201439818163
3944,,,0.8198532761550217
3945,,,
3946,,,10.938542174633154
3947,,,4.483389023143445
3948,,,
3949,,5.0,9.108385641015309
3950,,,1.3737533203393473
3951,,,18.01480919571963
3952,,,6.21790018670041
3953,,,3.373024845575424
3954,,,2.336942338571928
3955,,5.0,18.608038174981303
3956,,,
3957,,,2.694051895636143
3958,,,
3960,,,4.483389023143445
3961,,,
3962,,,4.280921872359039
3963,,,
3964,,,
3965,,,
3966,,,4.483389023143445
3967,,,
3968,,,
3969,,,3.726693595607439
3971,,,3.299426251354956
3972,,,7.667400716030188
3973,,,
3974,,,
3975,,,4.483389023143445
3976,,,
3977,,,24.997549718103063
3980,,2.0,3.200123703419332
3981,,,
3982,,,
3983,,,4.483389023143445
3984,,,
3985,,,
3986,,2.0,7.131017888861954
3987,,,
3988,,,1.711427278669282
3989,,,4.483389023143445
3990,,,1.8754134198841053
3991,,,7.960724044060448
3992,,2.0,7.280914117193502
3993,,,
3995,,,2.54032944417812
3996,,,
3997,,,
3998,,1.0,4.483389023143445
3999,,,4.483389023143445
4000,,,
4001,,,4.483389023143445
4002,,1.0,
4003,,,20.75152723953051
4005,,,0.9552091924760068
4006,,,17.89618241077224
4007,,,0.1057279143431967
4008,,,1.763130979332876
4009,,,20.188541944360946
4011,,,0.6326054157144247
4012,,1.0,4.483389023143445
4013,,,8.810383267147483
4014,,,25.798177739868585
4015,,,1.355985777646627
4017,,,0.6634317464816128
4018,,,3.937664781416899
4019,,,2.1552375943957305
4020,,,6.432042349939135
4021,,,
4022,,,7.151958266413942
4023,,,
4024,,,
4025,,,7.219057440722038
4027,1.0,1.0,
4029,,,0.0349398167641727
4030,,,
4031,,,8.452252825303683
4032,,5.0,6.689144416460971
4033,,,
4034,,,4.483389023143445
4035,,1.0,3.592691815154688
4036,,,4.634799128694953
4037,,1.0,4.876356772253186
4038,,,4.619775349445212
4040,,,
4041,,,5.033905334486832
4042,,,
4043,,3.0,0.0431019312899914
4044,,,
4045,,,
4046,,,4.483389023143445
4047,,1.0,3.840160757295099
4048,,,
4049,,1.0,3.6961060312439913
4051,,,
4053,,,9.753949169435687
4055,,2.0,1.7380443077361725
4056,,,10.878827583215298
4057,,,
4058,,,4.483389023143445
4059,,,1.5114067786660614
4060,,,4.483389023143445
4061,,,23.645275493448864
4062,,,0.3967058268036574
4064,,,2.3247335358682486
4065,,,4.483389023143445
4067,,,23.09655532165143
4068,,,
4069,,,11.916830296660962
4070,,,4.483389023143445
4072,,,6.968129470062098
4073,,,2.1731997398714964
4074,,,
4076,,2.0,4.483389023143445
4079,,,4.483389023143445
4081,,,
4082,1.0,2.0,4.8462904456308715
4083,,,3.2814683334671084
4084,,,7.692001105376715
4085,,,
4086,,,4.483389023143445
4087,,,
4091,,,2.3839087140475588
4092,,1.0,6.6800704500758386
4093,,,3.199674976241667
4094,,,
4095,,,3.564831173404534
4096,,,4.483389023143445
4099,,,
4100,,,8.609728632576333
4102,,,
4103,,5.0,4.483389023143445
4104,,,4.483389023143445
4105,,,4.483389023143445
4106,,,4.97532270965563
4108,,,5.021982013437863
4109,,,2.5903497621850153
4111,,,2.809200379642664
4112,,1.0,5.865898528506407
4113,,,
4114,,,
4115,,,17.564841001827343
4116,,5.0,13.33315231251508
4117,,1.0,4.483389023143445
4118,,5.0,0.818778935880424
4119,,,
4120,,,
4121,,,11.14437800905668
4123,,,4.216989757166404
4124,,,5.010615123230826
4125,1.0,2.0,2.7429042359933287
4130,,,4.483389023143445
4131,,1.0,4.483389023143445
4132,,,5.360742573482574
4133,,,
4134,,,4.483389023143445
4135,,,6.72900258039684
4136,,,
4137,,,
4138,,,
4140,,1.0,8.26892452054518
4143,,1.0,2.2284317016170507
4144,,,
4145,,,
4147,,,3.2862686140821538
4148,,,1.168797842041989
4150,,,
4151,,,
4152,,,4.483389023143445
4153,,,4.108608531409347
4154,,,4.483389023143445
4155,,,
4157,,,4.126072211611439
4158,,2.0,11.118586183568652
4160,,,
4161,,,
4162,,5.0,9.831806020552277
4165,,,3.266510874159
4166,,,3.674562022863926
4167,,,1.7438162524413776
4171,,,
4172,,,4.763063856748541
4173,,,17.294687688702695
4176,,,4.483389023143445
4178,,,0.4453844545285705
4179,,,4.483389023143445
4180,,,4.440310654458958
4181,,,4.483389023143445
4182,,,
4183,,4.0,2.8502253035513356
4184,,,
4185,,,4.483389023143445
4186,,,
4188,,,5.440085263494494
4189,,,4.483389023143445
4190,,,4.483389023143445
4191,,,7.0643802375172005
4192,,,
4193,,2.0,
4194,,,4.654487348631621
4195,,,12.443450832975106
4196,2.0,1.0,0.6756004506588669
4197,,,0.3943411567979223
4198,,,3.254580779581768
4199,,,
4200,,,
4201,,5.0,0.2944173245022994
4203,,,4.483389023143445
4204,,,
4205,,,0.5845104971536765
4206,,,1.435282948099141
4207,,,5.018425791782887
4208,,,
4209,,,
4210,,,0.6996098700952409
4211,,5.0,10.211403619722558
4212,2.0,2.0,
4213,,,
4214,,,11.073789212012514
4215,,,10.87028287831111
4216,,,5.969608928062438
4217,,,6.473366228338847
4218,,,
4219,,,
4220,,,
4221,,,8.23557012317918
4223,,,
4224,,,11.433751731836493
4225,,,4.424749874134418
4226,1.0,,
4228,,1.0,
4229,,,3.793467208762998
4230,,,0.2101140747565888
4231,,,
4232,,2.0,4.483389023143445
4233,,,1.522094030248336
4236,,,
4237,1.0,,
4238,,2.0,6.261958020605976
4239,,,3.0414091298827164
4240,,,
4241,,,
4242,,,21.177063413159942
4243,,,6.548000592274285
4245,,,1.1128939180611004
4246,,2.0,
4247,,,
4248,,,4.844001690521259
4249,,,
4250,1.0,2.0,4.483389023143445
4251,,,3.8436836582184943
4252,,2.0,4.483389023143445
4254,,,
4255,,,8.565511429039514
4256,,,
4257,,,13.52691595021194
4258,,,5.27467762110768
4259,,,
4260,,,4.483389023143445
4261,,,2.357102823182811
4262,,,7.081334290927463
4263,,,8.82276807845544
4264,,1.0,3.1711007277823793
4266,,,7.90836376710535
4268,,5.0,11.486948999088227
4269,,1.0,
4270,,,4.483389023143445
4271,,,4.483389023143445
4272,,,2.436755133230655
4273,,,7.435178091790917
4274,,,
4275,,5.0,4.483389023143445
4277,,,4.483389023143445
4279,,,
4281,,,
4282,,,4.483389023143445
4283,,,
4284,,,
4286,,3.0,1.974623972312722
4287,,,5.1951297040978135
4288,,2.0,4.2066477932572575
4289,,,5.491646975897715
4290,,,
4292,,,
4293,,,4.420359749283819
4294,,,11.271206397757672
4295,,,5.126771956751478
4296,,,4.483389023143445
4297,,1.0,3.4936628643294743
4298,,,
4299,,,13.796263737669683
4300,,,0.9283601069669792
4301,,,12.854211700423626
4302,,,
4304,,,5.61947646727935
4305,,,0.7798037130347466
4306,,,11.147244764057708
4307,,,
4308,,,
4309,,,9.29066546830963
4311,,,4.483389023143445
4312,,,
4314,,,
4317,,,
4318,,,1.95546546958306
4319,,,4.483389023143445
4320,,,
4321,,,2.3654909908024546
4322,,,
4323,,,1.355090335091325
4324,,,4.483389023143445
4325,,,3.599193926902183
4326,,,3.671552419752312
4327,,,8.942617749492854
4328,,,8.591966840343458
4331,,,3.938752152662736
4332,,1.0,5.465971135177788
4333,,,11.925242130706415
4334,,,4.483389023143445
4336,,,13.320540575351734
4337,,,4.483389023143445
4338,,,0.717122999101464
4339,,1.0,4.547550087995581
4342,,,3.7588326938626464
4344,,,2.1449269927190775
4345,,,
4346,,,
4347,,1.0,
4348,,,
4349,,,3.0010075632644773
4350,,,4.185921862652632
4352,,,
4353,,,13.859140268871943
4354,,1.0,4.1013341626523365
4355,,,3.821485498839856
4356,,,1.578260234348516
4357,,,4.7757193211374815
4358,,,
4359,,,
4361,,,
4362,,,
4363,,,2.7516726273182677
4364,,,
4366,,3.0,
4367,,,9.792373569805008
4369,,,0.1669036029431208
4371,,,1.7201487449548156
4372,,,
4373,,2.0,
4376,,,1.2079905408497815
4377,,,4.483389023143445
4378,,,4.947787972956637
4380,,,
4381,,,11.622717381000156
4382,,1.0,0.329824859979434
4383,,,4.483389023143445
4385,,,1.5221893982286316
4387,1.0,,12.850047286049886
4389,,,7.244361243657899
4390,,5.0,13.212752926973806
4391,,,0.552351247572255
4394,,,1.897107144318927
4396,,,3.853857071250588
4397,,2.0,4.483389023143445
4400,,,4.483389023143445
4403,,,4.483389023143445
4404,,,8.033077215344838
4405,,,8.465675369703277
4406,,5.0,11.132280454079634
4407,,,4.483389023143445
4410,,,4.483389023143445
4411,,,
4412,,,
4413,,,4.483389023143445
4414,,,
4415,,,
4417,,,9.914031251698162
4418,,5.0,3.228467049742278
4419,,,
4421,,,4.483389023143445
4422,,,7.083719628319304
4423,,4.0,1.049440002279852
4424,,1.0,1.31010747935196
4426,,2.0,15.566404978322527
4427,,,30.85382851410283
4428,,,3.7290083501454094
4429,,,4.483389023143445
4430,1.0,2.0,4.483389023143445
4431,,,4.22037681342796
4432,,,
4433,,,7.667855056896315
4434,,,
4436,,,
4437,1.0,,
4438,,,6.998193516401476
4440,,,
4441,,,4.483389023143445
4442,,,0.7537854065223422
4443,,,4.089148397758676
4445,,,8.982683447992736
4446,,,3.638833371919178
4447,,,1.386667052060984
4448,,,
4449,,,0.8560652351684244
4450,,,5.30723523410846
4451,,,1.72821816604985
4452,,,
4453,,,
4455,,,4.483389023143445
4457,,,3.1142182982546514
4458,,,3.716811099557941
4459,,,4.483389023143445
4460,,1.0,20.01581229145106
4461,,,6.098060152219036
4462,,,6.503068448317891
4463,,,4.483389023143445
4464,,,
4466,,,
4467,,,
