consumer_id,y_true,risk_score,predicted_label,risk_band,latest_changed_password,max_item_count,days_since_first_transaction,email_address_age_days,email_domain_label,email_domain_tld_label,email_username_length,num_unique_delivery_addresses,latest_delivery_address_name_length,latest_delivery_address_region_label,latest_delivery_address_fraction_vowels,latest_order_amount_usd,latest_item_category,latest_item_product_title,latest_item_quantity,latest_item_tag_count,per_week_purchase_total,per_week_unique_ips,per_week_update_account,per_week_payment_method_change,per_day_add_item_to_cart,per_day_transactions,per_day_payment_method_change,per_day_devices_per_user,per_day_purchase_total,per_day_unique_billing_last4,per_month_logout,per_month_page_activity,per_month_transactions,is_tp,is_fp,is_fn,is_tn,high_transaction_velocity,many_unique_ips
4496,1,0.977932414324825,1,high,False,12.0,314.9896886833975,52.022662731481475,395.0,46.0,11.0,1.0,9.0,5.0,0.2041233871493094,958.6076032806671,House Smoked Meats,Sausage Trio,1.0,1.0,827.24,1.0,6.0,0.0,-999.0,1.0,0.0,1.0,827.24,1.0,-999.0,-999.0,8.004106182002221,1,0,0,0,0,0
12221,0,0.9274899788182625,1,high,False,1.0,31.28252418844237,86.95393924768518,386.0,17.0,9.0,1.0,12.0,21.0,0.3146022082697379,128.6442900983822,Treats,Strawberry Milkshake,1.0,1.0,14.88,3.0,7.0,4.0,-999.0,1.0,0.0,1.0,0.0,1.0,-999.0,1.0,13.105879841574025,0,1,0,0,0,1
10693,0,0.19426027012921512,0,low,False,1.0,314.9896886833975,330.04194956018523,386.0,17.0,11.0,2.0,13.0,33.0,0.4801150477221404,158.47953782341563,Pasta,Garlic Shrimp Pasta,1.0,1.0,22.07,1.0,3.0,0.0,-999.0,1.0,0.0,1.0,22.07,1.0,-999.0,-999.0,0.4439541539087155,0,0,0,1,0,0
7237,0,0.007671288269791797,0,low,Missing,1.0,100.87909384957588,458.8702144444445,386.0,17.0,13.0,1.0,14.0,10.0,0.2873170248167959,174.3666576528558,Traditional Wings,Traditional Small Wings,1.0,1.0,113.74,1.0,-999.0,0.0,-999.0,2.0,0.0,1.0,65.13,-999.0,-999.0,-999.0,2.5956024551515,0,0,0,1,0,0
2280,0,0.0007827092491038016,0,low,Missing,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,Sides,Edamame,1.0,1.0,-999.0,1.0,-999.0,0.0,2.0,-999.0,0.0,1.0,-999.0,-999.0,-999.0,-999.0,-999.0,0,0,0,1,0,0
17997,0,0.00029975762162323926,0,low,False,1.0,1239.075279159391,714.1595124768518,386.0,17.0,11.0,1.0,18.0,43.0,0.4300053503849749,109.66741892151568,Platters,Gyro Platter,1.0,1.0,142.57,1.0,-999.0,0.0,-999.0,1.0,0.0,1.0,23.73,-999.0,-999.0,-999.0,11.608685294558782,0,0,0,1,0,0
1214,0,0.000769126158047945,0,low,Missing,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,Tacos & Wraps,Rice Paper Taco,1.0,1.0,-999.0,1.0,-999.0,0.0,4.0,-999.0,0.0,1.0,-999.0,-999.0,-999.0,-999.0,-999.0,0,0,0,1,0,0
1297,0,0.0005957676538083863,0,low,False,1.0,314.9896886833975,1154.6487240162037,64.0,17.0,11.0,1.0,15.0,9.0,0.2464191207254935,239.1855982947157,Extra,Arroz con Gandules (Rice with Pigeon Peas),1.0,1.0,43.07,1.0,-999.0,0.0,-999.0,1.0,0.0,1.0,43.07,1.0,-999.0,-999.0,6.600466067364648,0,0,0,1,0,0
220,0,0.22780683181530204,0,low,False,1.0,314.9896886833975,685.0352536689815,64.0,17.0,11.0,1.0,12.0,33.0,0.3701075580197605,42.84372969121472,Combos,Dave's Double® Combo,1.0,1.0,77.84,5.0,3.0,1.0,-999.0,1.0,0.0,1.0,18.18,1.0,-999.0,-999.0,8.754342179202178,0,0,0,1,0,1
11042,0,0.03998556093106036,0,low,False,1.0,103.93193971508084,751.2166951157408,386.0,17.0,7.0,1.0,15.0,43.0,0.3354945114781521,106.4191690794534,Entrees,Burrito,1.0,1.0,12.1,2.0,2.0,0.0,-999.0,-999.0,0.0,1.0,0.0,-999.0,-999.0,-999.0,2.0543767290676564,0,0,0,1,0,0
5114,0,0.03548939382609863,0,low,False,-999.0,-999.0,463.7041244097222,730.0,17.0,10.0,-999.0,11.0,11.0,0.3426758965928334,-999.0,Missing,Missing,-999.0,-999.0,-999.0,1.0,3.0,0.0,-999.0,-999.0,0.0,1.0,-999.0,-999.0,-999.0,-999.0,-999.0,0,0,0,1,0,0
1174,1,0.9951971040116602,1,high,False,1.0,611.3919675989832,26.99851260416667,66.0,46.0,6.0,3.0,7.0,5.0,0.1879069743749026,159.32788038182554,Cognac,Hennessy Very Special Cognac | 750 ml    40% abv,2.0,1.0,369.84,4.0,29.0,18.0,-999.0,22.0,15.0,3.0,290.32,13.0,-999.0,-999.0,23.356115888153017,1,0,0,0,1,1
14524,0,0.41559311407652944,0,medium,False,1.0,55.093994514396854,34.99357090277777,386.0,17.0,16.0,1.0,14.0,15.0,0.4024438244696536,109.66741892151568,Extra Value Menu,French Fries (Large),1.0,1.0,0.0,1.0,1.0,0.0,-999.0,3.0,0.0,1.0,0.0,1.0,-999.0,-999.0,9.136083364470233,0,0,0,1,0,0
6832,0,0.029912949283061804,0,low,False,1.0,610.9082727256067,754.1050572106482,386.0,17.0,10.0,3.0,12.0,3.0,0.436963938705271,109.66741892151568,Housemade Soups,Tuscan Tomato Bisque,1.0,1.0,92.07,2.0,3.0,0.0,-999.0,1.0,0.0,1.0,56.72,1.0,-999.0,-999.0,12.004042509778024,0,0,0,1,0,0
20259,0,0.18524975282167666,0,low,False,2.0,314.9896886833975,241.81135585648147,64.0,17.0,9.0,1.0,19.0,33.0,0.1596171029773973,104.96608035806372,Pasta Specialties,Pasta Alla Vodka,1.0,1.0,184.53,1.0,1.0,0.0,-999.0,1.0,0.0,1.0,53.05,1.0,-999.0,-999.0,4.483389023143445,0,0,0,1,0,0
6492,0,0.23560860791332125,0,low,Missing,-999.0,-999.0,0.0,386.0,17.0,10.0,-999.0,-999.0,-999.0,-999.0,-999.0,Missing,Missing,-999.0,-999.0,-999.0,1.0,-999.0,0.0,-999.0,-999.0,0.0,1.0,-999.0,-999.0,-999.0,-999.0,-999.0,0,0,0,1,0,0
17871,0,0.00028329145781148585,0,low,False,2.0,684.4900299191358,1096.027936724537,612.0,17.0,12.0,1.0,12.0,5.0,0.3586417237329808,286.4679919436012,Special Roll Menu,#15. Fantasy Roll,1.0,1.0,36.82,1.0,-999.0,0.0,-999.0,1.0,0.0,1.0,36.82,-999.0,-999.0,-999.0,5.318965920888615,0,0,0,1,0,0
4970,0,0.0023075052997256515,0,low,False,1.0,42.21362025042255,866.6480363888887,386.0,17.0,13.0,2.0,8.0,5.0,0.331271476589922,223.16881335670317,Gyros,Ikaros Gyro Sandwich,1.0,1.0,30.02,2.0,-999.0,0.0,-999.0,1.0,0.0,2.0,30.02,-999.0,-999.0,-999.0,4.483389023143445,0,0,0,1,0,0
16734,0,0.011835314506103489,0,low,False,2.0,314.9896886833975,116.04545399305556,386.0,17.0,13.0,2.0,14.0,45.0,0.2739275933187424,109.66741892151568,Side,Chips,1.0,1.0,0.0,1.0,-999.0,0.0,-999.0,-999.0,0.0,1.0,0.0,-999.0,-999.0,-999.0,4.820606816184341,0,0,0,1,0,0
804,0,0.9999914694206046,1,high,False,24.0,286.34180160340685,380.0672978356482,458.0,17.0,11.0,2.0,15.0,5.0,0.1911983438290743,2483.574474184663,Fish & Seafood,Miso Salmon,1.0,1.0,0.0,1.0,6.0,4.0,-999.0,5.0,4.0,1.0,0.0,5.0,-999.0,-999.0,6.481729673403998,0,1,0,0,1,0
15272,0,0.00030112559398767834,0,low,Missing,2.0,1540.9216387079032,900.9705577777776,458.0,17.0,13.0,1.0,13.0,5.0,0.5032372150594433,142.66305829660544,Sides,Sour Cream,1.0,1.0,119.95,2.0,-999.0,0.0,-999.0,1.0,0.0,1.0,51.55,-999.0,-999.0,-999.0,14.599764111178864,0,0,0,1,0,0
8274,0,0.015453943628010459,0,low,False,-999.0,-999.0,341.49872144675925,730.0,17.0,6.0,-999.0,11.0,29.0,0.3336798608554803,-999.0,Pizzas,Build Your Own Pizza,1.0,1.0,-999.0,1.0,7.0,0.0,7.0,-999.0,0.0,1.0,-999.0,-999.0,-999.0,-999.0,-999.0,0,0,0,1,0,0
9110,0,0.0008105689550204628,0,low,Missing,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,Sweet Treats,Soft-Baked Chocolate Chip Cookie,1.0,1.0,-999.0,1.0,-999.0,0.0,50.0,-999.0,0.0,1.0,-999.0,-999.0,-999.0,-999.0,-999.0,0,0,0,1,0,0
1687,0,0.00048077177769512727,0,low,False,1.0,598.0035609734501,794.9860245601852,386.0,17.0,10.0,1.0,14.0,21.0,0.3665240874616542,109.66741892151568,Appetizers,Thai Lettuce Wraps,1.0,1.0,0.0,1.0,-999.0,0.0,-999.0,-999.0,0.0,1.0,0.0,-999.0,-999.0,-999.0,4.529091969308576,0,0,0,1,0,0
13199,0,0.3880765535668372,0,medium,False,1.0,220.49163779533276,470.9908886689815,531.0,17.0,11.0,2.0,12.0,34.0,0.1972910652717417,69.1747354181185,Missing,Missing,-999.0,-999.0,17.63,1.0,1.0,0.0,-999.0,1.0,0.0,1.0,17.63,-999.0,-999.0,-999.0,3.438906773651841,0,0,0,1,0,0
10385,0,0.002499124386535791,0,low,False,1.0,472.5009781001745,392.7876770601851,64.0,17.0,8.0,1.0,9.0,15.0,0.3701160718329337,100.17709111161192,Souvlakia (Kabobs),Fileto,1.0,1.0,190.62,1.0,-999.0,0.0,-999.0,1.0,0.0,1.0,190.62,-999.0,-999.0,-999.0,5.131539591901047,0,0,0,1,0,0
15370,0,0.003875840153860755,0,low,Missing,1.0,314.9896886833975,586.6960953935185,386.0,17.0,9.0,1.0,11.0,5.0,0.1987736944871687,56.52834552754091,Specialties,Chalupa Supreme®,1.0,1.0,0.0,1.0,-999.0,0.0,-999.0,-999.0,0.0,1.0,0.0,1.0,-999.0,-999.0,8.705688971528673,0,0,0,1,0,0
7531,0,0.04991151768457864,0,low,False,1.0,140.29063032320894,716.3033845717592,64.0,17.0,8.0,1.0,6.0,21.0,0.1377191120692452,109.66741892151568,Missing,Missing,-999.0,-999.0,91.47,2.0,-999.0,0.0,-999.0,1.0,0.0,1.0,53.1,1.0,-999.0,-999.0,10.01544590957524,0,0,0,1,0,0
15762,0,0.16144998457707982,0,low,False,1.0,364.6881313138191,109.6076220949074,386.0,17.0,9.0,-999.0,9.0,15.0,0.4901656916452545,189.02634266450573,Sides & Dips,Fried Corn,1.0,1.0,0.0,1.0,1.0,0.0,-999.0,-999.0,0.0,1.0,0.0,-999.0,-999.0,-999.0,-999.0,0,0,0,1,0,0
15166,0,0.0007786767183495302,0,low,Missing,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,Drink,Hi-C® Orange Lavaburst,1.0,1.0,-999.0,1.0,-999.0,0.0,15.0,-999.0,0.0,1.0,-999.0,-999.0,-999.0,-999.0,-999.0,0,0,0,1,0,0
16087,0,0.037441274686519165,0,low,Missing,2.0,314.9896886833975,70.74881635416666,553.0,17.0,10.0,1.0,14.0,33.0,0.2757860877372123,109.66741892151568,Burgers & Sandwiches,Big Mac,1.0,1.0,30.67,2.0,-999.0,0.0,-999.0,-999.0,0.0,1.0,0.0,-999.0,-999.0,-999.0,6.731032801393695,0,0,0,1,0,0
18440,0,0.0007748801620751497,0,low,Missing,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,Desserts,Banana Tart,1.0,1.0,-999.0,1.0,-999.0,0.0,3.0,-999.0,0.0,1.0,-999.0,-999.0,-999.0,-999.0,-999.0,0,0,0,1,0,0
7347,0,0.11706334867274529,0,low,False,1.0,271.5609089038934,383.7450285763889,386.0,17.0,14.0,1.0,10.0,33.0,0.508307071370907,33.50244141143512,Appetizers,Avocado Eggrolls,1.0,1.0,-999.0,1.0,6.0,0.0,-999.0,3.0,0.0,1.0,-999.0,1.0,-999.0,-999.0,3.5408368178501304,0,0,0,1,0,0
3805,0,0.06181269669854007,0,low,False,1.0,173.8854475864913,246.24408221064812,646.0,17.0,7.0,1.0,14.0,6.0,0.4624978031315281,109.66741892151568,Breakfast Burritos,Sausage    Potatoes    Egg    Cheese,2.0,1.0,0.0,1.0,-999.0,0.0,1.0,-999.0,0.0,1.0,0.0,-999.0,-999.0,1.0,2.103109931064915,0,0,0,1,0,0
14377,0,0.0017730733636790008,0,low,False,1.0,444.6203860536932,582.983980613426,386.0,17.0,12.0,2.0,13.0,16.0,0.3412899441359421,48.769169132103045,Combination Plates,C22. Sesame Chicken,1.0,1.0,19.87,1.0,-999.0,0.0,-999.0,1.0,0.0,1.0,19.87,1.0,-999.0,-999.0,6.132227572663002,0,0,0,1,0,0
6488,0,0.21980443241249883,0,low,Missing,1.0,314.9896886833975,204.95961921296296,386.0,17.0,14.0,1.0,18.0,5.0,0.4208558788921989,109.66741892151568,Specialty Bagels,Fresh Cheddar & Jalapeño Bagel,2.0,1.0,36.11,1.0,-999.0,0.0,14.0,1.0,0.0,2.0,36.11,1.0,-999.0,3.0,0.3861752359394464,0,0,0,1,0,0
18140,0,0.0018222644557942596,0,low,False,1.0,603.5882165351411,1145.0860596527775,386.0,17.0,9.0,-999.0,10.0,33.0,0.131168045749117,109.66741892151568,Side Orders,SO-5. Coconut Rice,1.0,1.0,0.0,1.0,1.0,0.0,-999.0,-999.0,0.0,1.0,0.0,-999.0,-999.0,-999.0,-999.0,0,0,0,1,0,0
4490,0,0.0023853353957799927,0,low,Missing,1.0,824.2728924762217,436.864466585648,386.0,17.0,13.0,1.0,12.0,6.0,0.2434455118476088,99.86061316323452,Boneless Wings,Boneless Small Wings,1.0,1.0,0.0,1.0,-999.0,0.0,-999.0,-999.0,0.0,1.0,0.0,-999.0,-999.0,-999.0,5.799474783693661,0,0,0,1,0,0
8902,0,0.00016864328912664892,0,low,False,1.0,21.03268557797358,1163.3266839814814,980.0,17.0,10.0,1.0,18.0,5.0,0.2079915532950302,109.66741892151568,Pasta,Penne Alla Siciliana,1.0,1.0,58.04,1.0,-999.0,0.0,-999.0,1.0,0.0,1.0,24.65,-999.0,-999.0,-999.0,1.559230371755124,0,0,0,1,0,0
19269,0,0.018802798382949796,0,low,False,1.0,1604.0738600490668,265.38733194444444,386.0,17.0,10.0,1.0,11.0,5.0,0.3984768756817322,109.66741892151568,Meat Sandwiches,6. Hot Momma Huda,1.0,0.0,32.81,1.0,1.0,0.0,-999.0,1.0,0.0,1.0,32.81,-999.0,-999.0,-999.0,3.5492643474289975,0,0,0,1,0,0
5482,0,0.041805816689392386,0,low,False,1.0,314.9896886833975,884.8027726851852,386.0,17.0,10.0,1.0,19.0,5.0,0.43980722011473,173.47724070833237,Side,Chips & Guacamole,1.0,1.0,0.0,2.0,1.0,0.0,-999.0,-999.0,0.0,2.0,0.0,1.0,-999.0,-999.0,4.483389023143445,0,0,0,1,0,0
12366,0,0.0036243447007583505,0,low,Missing,1.0,1164.389148224197,353.33892474537043,1100.0,17.0,7.0,1.0,15.0,5.0,0.1558256973145007,106.75620414828256,Kebab Plates,Chicken,1.0,1.0,27.54,1.0,-999.0,0.0,-999.0,1.0,0.0,1.0,27.54,1.0,-999.0,-999.0,10.699820311988702,0,0,0,1,0,0
18601,0,0.01420641819702011,0,low,False,2.0,748.3267526796096,91.0309410648148,386.0,17.0,10.0,1.0,14.0,6.0,0.2380772888990414,295.1245962336012,Dinner Combination Specials,Sweet & Sour Chicken (Combo Sp.),1.0,1.0,59.91,1.0,-999.0,0.0,-999.0,1.0,0.0,1.0,59.91,-999.0,-999.0,-999.0,4.483389023143445,0,0,0,1,0,0
6205,0,0.000800874208555597,0,low,Missing,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,Contorni,Roasted Potatoes,1.0,1.0,-999.0,1.0,-999.0,0.0,41.0,-999.0,0.0,1.0,-999.0,-999.0,-999.0,-999.0,-999.0,0,0,0,1,0,0
10190,0,0.0261451238021481,0,low,Missing,1.0,86.3626068640588,175.94784797453704,386.0,17.0,17.0,1.0,15.0,46.0,0.212484184550249,132.9452483132012,Side Dishes,Caesar Dips Ranch,1.0,1.0,0.0,1.0,-999.0,0.0,-999.0,2.0,0.0,1.0,0.0,-999.0,-999.0,-999.0,4.483389023143445,0,0,0,1,0,0
17243,0,0.9967108167347443,1,high,False,4.0,162.25375749727522,0.00299375,386.0,17.0,12.0,2.0,10.0,5.0,0.5504218263625882,703.591639908964,Tequila,Patrón Silver Tequila | 750ml    40% abv,2.0,1.0,-999.0,4.0,17.0,3.0,-999.0,6.0,3.0,4.0,-999.0,3.0,-999.0,-999.0,6.793893270958642,0,1,0,0,1,1
4884,0,0.021165028171765188,0,low,False,2.0,193.6866616315181,214.2977284837963,386.0,17.0,8.0,1.0,23.0,33.0,0.380737047366501,239.7995467038482,Soup,Mushroom Soup,1.0,1.0,334.39,2.0,-999.0,0.0,-999.0,1.0,0.0,1.0,116.31,-999.0,-999.0,-999.0,4.483389023143445,0,0,0,1,0,0
8557,0,0.0008093924808166965,0,low,Missing,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,Ice Cream,Brown Butter Almond Brittle Pint,1.0,1.0,-999.0,1.0,-999.0,0.0,50.0,-999.0,0.0,1.0,-999.0,-999.0,-999.0,-999.0,-999.0,0,0,0,1,0,0
18086,0,0.21291656303889406,0,low,False,-999.0,-999.0,6.373723032407408,386.0,17.0,8.0,-999.0,14.0,36.0,0.0926572649283455,-999.0,Rolls/Kimbap,K05. Kimchi Roll,1.0,1.0,-999.0,1.0,1.0,0.0,2.0,-999.0,0.0,2.0,-999.0,-999.0,-999.0,1.0,-999.0,0,0,0,1,0,0
6388,0,0.022855335028473426,0,low,False,2.0,192.78898132663647,83.97901846064815,1100.0,17.0,15.0,1.0,14.0,15.0,0.3181388334839003,126.06413475589171,Cravings,Cinnamon Twists,1.0,1.0,32.63,1.0,-999.0,0.0,-999.0,1.0,0.0,1.0,32.63,1.0,-999.0,-999.0,4.483389023143445,0,0,0,1,0,0
19833,0,0.078297899546624,0,low,Missing,3.0,314.9896886833975,608.2706598263889,730.0,17.0,11.0,2.0,13.0,5.0,0.4281389343596156,109.66741892151568,Nachos,Nacho Fries,1.0,1.0,142.76000000000005,3.0,-999.0,1.0,12.0,1.0,0.0,2.0,16.12,-999.0,-999.0,2.0,0.9612485501286012,0,0,0,1,0,1
1761,0,0.0007725470407083407,0,low,Missing,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,Side,Chips & Guacamole,1.0,1.0,-999.0,1.0,-999.0,0.0,2.0,-999.0,0.0,1.0,-999.0,-999.0,-999.0,-999.0,-999.0,0,0,0,1,0,0
10834,0,0.27126853794094813,0,low,False,3.0,109.42572022166787,113.79551121527778,386.0,17.0,14.0,1.0,10.0,5.0,0.1024861528677497,102.33922720924085,Sides,Baklava,1.0,1.0,93.15,2.0,3.0,0.0,-999.0,-999.0,0.0,1.0,0.0,-999.0,-999.0,-999.0,3.636337159500722,0,0,0,1,0,0
20350,0,0.0008138738507170976,0,low,Missing,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,Chicken,Chicken Nuggets (4 Pc.),1.0,1.0,-999.0,1.0,-999.0,0.0,50.0,-999.0,0.0,1.0,-999.0,-999.0,-999.0,-999.0,-999.0,0,0,0,1,0,0
16456,0,0.000808748614136985,0,low,Missing,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,Antipasti (Lunch),Arancini Alla Bolognese,1.0,1.0,-999.0,1.0,-999.0,0.0,50.0,-999.0,0.0,1.0,-999.0,-999.0,-999.0,-999.0,-999.0,0,0,0,1,0,0
16304,0,5.377505313407456e-05,0,low,False,-999.0,-999.0,747.9761012847223,612.0,17.0,10.0,-999.0,11.0,30.0,0.437789088366377,-999.0,Sides,Garlic Noodles,2.0,1.0,-999.0,1.0,-999.0,0.0,-999.0,-999.0,0.0,1.0,-999.0,-999.0,-999.0,-999.0,-999.0,0,0,0,1,0,0
9972,0,0.0006405609923023016,0,low,False,-999.0,-999.0,210.84099734953705,386.0,17.0,18.0,-999.0,10.0,5.0,0.3780692658158506,-999.0,Cookie “QUAKE” Shake,Cookie Quake Shake,1.0,1.0,-999.0,2.0,-999.0,0.0,-999.0,-999.0,0.0,1.0,-999.0,-999.0,-999.0,-999.0,-999.0,0,0,0,1,0,0
15089,0,0.16556424538720085,0,low,False,1.0,314.9896886833975,565.8453095833332,646.0,17.0,6.0,2.0,17.0,33.0,0.5987020859842684,109.66741892151568,Overstuffed Sandwiches,Extra Lean Pastrami,1.0,1.0,147.92,3.0,4.0,1.0,-999.0,1.0,0.0,1.0,33.82,1.0,-999.0,-999.0,9.770149185630284,0,0,0,1,0,1
3236,0,0.16281667264896862,0,low,False,1.0,314.9896886833975,90.71292450231482,386.0,17.0,9.0,1.0,15.0,3.0,0.1253989509207733,115.6601640835625,Entrées,Chick-fil-A® Nuggets,1.0,1.0,0.0,1.0,1.0,0.0,-999.0,-999.0,0.0,1.0,0.0,-999.0,-999.0,-999.0,3.358378395872349,0,0,0,1,0,0
6234,0,0.019072569945848532,0,low,False,1.0,314.9896886833975,840.0528726388889,386.0,17.0,8.0,1.0,12.0,7.0,0.2657169927820865,109.66741892151568,Antipasti Freddi,Burrata,1.0,1.0,73.97,2.0,4.0,0.0,-999.0,1.0,0.0,2.0,73.97,-999.0,-999.0,-999.0,5.3363856496871795,0,0,0,1,0,0
17707,0,0.0007816384309546587,0,low,Missing,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,Entrees,Fish 'N' Chips,1.0,1.0,-999.0,1.0,-999.0,0.0,1.0,-999.0,0.0,1.0,-999.0,-999.0,-999.0,-999.0,-999.0,0,0,0,1,0,0
11599,0,0.7394880599981685,1,high,False,1.0,47.95275041731946,33.9095505787037,1100.0,17.0,7.0,1.0,15.0,43.0,0.6464197337380897,269.1114366228454,Appetizers,A4. Crab Rangoon (6),1.0,1.0,-999.0,1.0,2.0,1.0,-999.0,2.0,1.0,1.0,-999.0,2.0,-999.0,-999.0,4.483389023143445,0,1,0,0,0,0
4894,1,0.9675319875954472,1,high,False,2.0,1281.4300334181992,3.9848000925925926,386.0,17.0,10.0,-999.0,7.0,5.0,0.2799615645344133,109.66741892151568,Rice Bowls w/ Veggies,Chicken Veggie Bowl,2.0,1.0,-999.0,1.0,4.0,0.0,2.0,-999.0,0.0,2.0,-999.0,1.0,1.0,1.0,-999.0,1,0,0,0,0,0
12633,0,0.03692900084650061,0,low,False,2.0,228.8624172272916,514.9778570717592,886.0,28.0,6.0,1.0,15.0,5.0,0.4510981093433837,109.66741892151568,Sides,Naan,1.0,1.0,23.6,1.0,2.0,0.0,-999.0,1.0,0.0,1.0,23.6,-999.0,-999.0,-999.0,4.483389023143445,0,0,0,1,0,0
15128,0,0.003399887906352305,0,low,False,1.0,255.63342051529315,331.74764346064813,1100.0,17.0,13.0,1.0,17.0,6.0,0.2722041034694571,109.66741892151568,Soups,Green Chicken Chili,1.0,1.0,21.55,1.0,-999.0,0.0,-999.0,1.0,0.0,1.0,21.55,-999.0,-999.0,-999.0,2.581164416227277,0,0,0,1,0,0
10354,0,0.0005274500486505694,0,low,False,-999.0,-999.0,144.7780081134259,386.0,17.0,12.0,-999.0,12.0,15.0,0.437640930099815,-999.0,Appetizers,A2 Edamame,1.0,1.0,-999.0,1.0,-999.0,0.0,-999.0,-999.0,0.0,1.0,-999.0,-999.0,-999.0,-999.0,-999.0,0,0,0,1,0,0
645,0,0.3290060892743202,0,medium,Missing,1.0,118.00290210323564,131.8354352199074,386.0,17.0,9.0,1.0,13.0,5.0,0.3272046450650245,109.66741892151568,Burritos,Monster Burrito,1.0,1.0,21.85,1.0,-999.0,0.0,1.0,1.0,0.0,2.0,21.85,1.0,-999.0,1.0,4.483389023143445,0,0,0,1,0,0
8107,0,0.13341914053775866,0,low,False,1.0,314.9896886833975,141.90502269675923,612.0,17.0,8.0,1.0,14.0,11.0,0.3303386039750629,109.66741892151568,Buffalo Wings,Ten Piece Wings Combo,1.0,1.0,37.43,1.0,1.0,0.0,-999.0,2.0,0.0,1.0,37.43,-999.0,-999.0,-999.0,4.985489250633082,0,0,0,1,0,0
6108,0,0.06616805474051195,0,low,False,-999.0,-999.0,361.5520057060185,386.0,17.0,17.0,-999.0,11.0,33.0,0.3170290237313116,-999.0,Missing,Missing,-999.0,-999.0,-999.0,1.0,2.0,0.0,-999.0,-999.0,0.0,1.0,-999.0,-999.0,-999.0,-999.0,-999.0,0,0,0,1,0,0
14739,0,0.0010674773928335596,0,low,False,1.0,267.7453678509479,870.0736313310185,386.0,17.0,11.0,1.0,11.0,23.0,0.1589516815909363,109.66741892151568,Entrees,Pad Ruom Mid,1.0,1.0,64.53,1.0,-999.0,0.0,-999.0,2.0,0.0,1.0,38.27,1.0,-999.0,-999.0,17.042989224526536,0,0,0,1,0,0
10412,0,0.005409683908697409,0,low,False,1.0,314.9896886833975,132.97661333333335,386.0,17.0,14.0,-999.0,12.0,5.0,0.0317628042705892,109.66741892151568,Fresh Salads,Avo-Cobb-O,1.0,1.0,0.0,1.0,-999.0,0.0,-999.0,-999.0,0.0,1.0,0.0,-999.0,-999.0,-999.0,-999.0,0,0,0,1,0,0
10484,0,0.13231448384501027,0,low,False,-999.0,-999.0,129.48058239583332,730.0,17.0,8.0,-999.0,17.0,33.0,0.3359108912497506,-999.0,Missing,Missing,-999.0,-999.0,-999.0,1.0,1.0,0.0,-999.0,-999.0,0.0,1.0,-999.0,-999.0,-999.0,-999.0,-999.0,0,0,0,1,0,0
5956,0,0.24146584282120523,0,low,False,1.0,314.9896886833975,496.7290349189815,1100.0,17.0,8.0,1.0,15.0,21.0,0.4534336027832785,156.22257700526845,Entrées,Spicy Deluxe Sandwich,1.0,1.0,10.7,3.0,6.0,0.0,-999.0,1.0,0.0,2.0,10.7,1.0,-999.0,-999.0,0.4679388056584873,0,0,0,1,0,1
1603,0,0.04232788365801825,0,low,False,1.0,1128.629353227128,899.2540050694445,386.0,17.0,11.0,1.0,15.0,43.0,0.4043470927581877,145.30059886942695,Desserts,D4. Sweet Rice & Thai Custard,1.0,1.0,65.23,1.0,-999.0,0.0,4.0,-999.0,0.0,1.0,0.0,-999.0,1.0,5.0,2.4712895419211867,0,0,0,1,0,0
9876,1,0.984766841596491,1,high,False,12.0,578.1701559153773,44.2147800462963,823.0,17.0,12.0,1.0,10.0,5.0,0.3068197658062341,880.1511673846553,Medium Deep Dish Pizza,Combination,1.0,0.0,765.74,3.0,4.0,0.0,-999.0,1.0,0.0,3.0,765.74,1.0,-999.0,-999.0,5.217792131707273,1,0,0,0,0,1
14217,0,0.05385029661469487,0,low,False,1.0,314.9896886833975,605.4429340046296,386.0,17.0,11.0,2.0,12.0,43.0,0.4332019308851145,109.66741892151568,Spicy Cajun Boil,Crawfish (Per 2 Lb.),1.0,1.0,76.45,2.0,7.0,0.0,-999.0,1.0,0.0,1.0,29.36,-999.0,-999.0,-999.0,8.056186379005148,0,0,0,1,0,0
